revision_id,entity_id,entity_label,value_id,change_target,property_id,property_label,old_value,old_value_label,new_value,new_value_label,datatype,action,target,entity_types_31,entity_description,new_value_description,old_value_description,label,entity_types_279,predicted_class
834747015,3977,Elista,q3977$7C27F9A2-976C-4C07-947E-6D6631EFF55A,,31,instance of,"""Q515""",city,"""Q7930989""",city or town,wikibase-entityid,UPDATE,PROPERTY_VALUE,"administrative divisions of Russia, big city, city or town","city in the Kalmyk Republic, Russia",type of human settlement,large human settlement,refinement,,unrefinement
11674155,9091,Belarusian,q9091$12B2A83F-8BD0-4FA2-9ED7-A55C52F5C3A0,,283,language group,"""Q144713""",East Slavic,"""Q23526""",Slavic,wikibase-entityid,UPDATE,PROPERTY_VALUE,"East Slavic, language, modern language",East Slavic language,subfamily of Indo-European languages,language family,unrefinement,East Slavic,unrefinement
10491614,368862,Khaqani,q368862$87B555CF-4371-43FB-9E6D-EF30FA694A7C,,20,place of death,"""Q6509769""",Category:Tabriz,"""Q80053""",Tabriz,wikibase-entityid,UPDATE,PROPERTY_VALUE,human,12th-century Persian poet and author,"city in East Azerbaijan Province, Iran",Wikimedia category,link_change,,link_change
1303533292,67,Airbus,Q67$431113ae-4421-7d31-c41f-7e6aa329d167,,749,parent organization,"""Q2311""",Airbus SE,"""Q67""",Airbus,wikibase-entityid,UPDATE,PROPERTY_VALUE,"business, organization","European aircraft manufacturer, subsidiary of Airbus SE","European aircraft manufacturer, subsidiary of Airbus SE",pan-European aerospace and defence group,link_change,,link_change
624768109,84742,Franz Wittmann,Q84742$A012F332-0233-4E37-BDEB-79F5008A20FB,,734,family name,"""Q21450227""",Wittmann,"""Q28745077""",Wittmann,wikibase-entityid,UPDATE,PROPERTY_VALUE,human,Austrian rally driver (born 1950),family name,family name,link_change,,link_change
388767371,212849,Nena feat. Nena,Q212849$B3132D96-FC8F-48A9-A62F-10C1936ABA0A,,31,instance of,"""Q209939""",live album,"""Q482994""",album,wikibase-entityid,UPDATE,PROPERTY_VALUE,album,studio album by Nena,"grouping of album releases by an artist usually released at the same time with the same title and tracks but in different formats for consumption (digital, CD, LP)","album type recorded at a single concert, or combined recordings made at multiple concerts",unrefinement,,unrefinement
1230144315,11959,Alicante,q11959$59891004-1C17-4FDB-988C-F64ABCD0AF0B,,131,located in the administrative territorial entity,"""Q54936""",Province of Alicante,"""Q2046431""",Alacantí,wikibase-entityid,UPDATE,PROPERTY_VALUE,"big city, city, municipality of Spain, municipality of the Valencian Community","city in Valencian Community, Spain","comarque of the Valencian Community, Spain",province in Spain,refinement,,property_value_update
173571891,347744,Jean-Pierre Gibrat,Q347744$375f0e97-4a9b-54bb-f745-08b0708a9c68,,106,occupation,"""Q103076""",screenplay,"""Q28389""",screenwriter,wikibase-entityid,UPDATE,PROPERTY_VALUE,human,artist,"writer who writes for films, TV shows, comics and games",written work by screenwriters for a film or television program,property_value_update,,refinement
9850425,16378,Vijaygupta Maurya,q16378$A24F7EFD-5A3F-497F-BDCE-787D7DEF4D3E,,19,place of birth,"""Q1931349""",Porbandar Airport,"""Q6419912""",Porbandar,wikibase-entityid,UPDATE,PROPERTY_VALUE,human,Gujarati Science writer and story writer from India,city in Gujarat,airport in India,link_change,,refinement
560138204,42824,Mato Grosso,q42824$86C9899D-76D8-4A2B-A5AA-425814F60534,,150,contains the administrative territorial entity,"""Q2065041""",Santa Terezinha,"""Q1805676""",Barra do Bugres,wikibase-entityid,UPDATE,PROPERTY_VALUE,federative unit of Brazil,state in the Central-West Region of Brazil,"municipality of Mato Grosso state, Brazil","municipality of Mato Grosso state, Brazil",property_value_update,,property_value_update
412628118,138048,Park Geun-hye,q138048$0927FDB0-AB51-45B6-B91D-BEF679735CCA,,140,religion or worldview,"""Q748""",Buddhism,"""Q7066""",atheism,wikibase-entityid,UPDATE,PROPERTY_VALUE,human,President of South Korea from 2013 to 2017,absence of belief in the existence of deities; the opposite of theism,Indian religion,property_value_update,,property_value_update
2039612392,193303,Matraman,Q193303$0151d811-4753-8205-313d-a1faac23cd6d,,150,contains the administrative territorial entity,"""Q14652614""",Palmeriam,"""Q13199997""",Palmeriam,wikibase-entityid,UPDATE,PROPERTY_VALUE,district of Indonesia,"district in East Jakarta City, Jakarta Province, Indonesia","subdistrict in East Jakarta City, Jakarta, Indonesia","subdistrict in East Jakarta City, Jakarta, Indonesia",link_change,,link_change
423931574,445340,,Q445340$105e1b22-40d5-1d82-f7e9-8bc42e897359,,31,instance of,"""Q1484022""",male pig,"""Q787""",pig,wikibase-entityid,UPDATE,PROPERTY_VALUE,,,domesticated omnivorous even-toed ungulate,male of the domesticated pig,unrefinement,male pig,unrefinement
2007541393,14043,Bernard Madoff,Q14043$7645f5be-4da9-2f08-113e-ced9ca4613bd,,20,place of death,"""Q578225""",Butner,"""Q5440292""","Federal Medical Center, Butner",wikibase-entityid,UPDATE,PROPERTY_VALUE,human,American fraudster and financier (1938–2021),United States federal prison in North Carolina,"town in Granville County, North Carolina, United States",refinement,,refinement
1579230577,265904,Document Structure Description,Q265904$a54d2176-4d22-ecf8-dc62-bf4d7db74343,,31,instance of,"""Q629206""",computer language,"""Q1043076""",XML schema,wikibase-entityid,UPDATE,PROPERTY_VALUE,XML schema,schema language for describing valid XML documents,description of a type of XML document,formal language used in communication with a computer,refinement,,property_value_update
1540387701,339252,Loris Karius,Q339252$4954ddc4-3110-443d-933a-499d5d96acda,,54,member of sports team,"""Q20106798""",Junior Futbol Club,"""Q1130849""",Liverpool F.C.,wikibase-entityid,UPDATE,PROPERTY_VALUE,human,German association football player,"association football club in Liverpool, England","sports club in Sant Cugat del Vallès, Spain",property_value_update,,property_value_update
1892304968,172648,Greek People's Liberation Army,Q172648$b8ed92ae-40d5-9c73-498c-4ca3c50a265b,,31,instance of,"""Q17149090""",armed organization,"""Q20642011""",guerrilla movement,wikibase-entityid,UPDATE,PROPERTY_VALUE,"guerrilla movement, resistance movement",Armed wing of the Greek resistance movement National Liberation Front,military organization practicing irregular warfare against a larger and less-mobile traditional military,organization which achieves or tries to achieve its goals using weapons,refinement,,property_value_update
402402687,160189,Alchemilla vulgaris,Q160189$A94255DC-870D-41BC-AB23-70A04501581B,,171,parent taxon,"""Q2640245""",Alchemilla sect. Alchemilla,"""Q157180""",Alchemilla,wikibase-entityid,UPDATE,PROPERTY_VALUE,taxon,species of plant,genus of plants,section of plants,unrefinement,,unrefinement
516634925,317869,Wong Fei-hung,Q317869$8432F38A-C88B-49DD-A45F-A0354F0C6E1A,,106,occupation,"""Q11417""",martial artist,"""Q11124885""",martial artist,wikibase-entityid,UPDATE,PROPERTY_VALUE,human,Chinese martial artist and physician (1847-1924),person who practises a martial art,codified systems and traditions of combat practices,link_change,,refinement
1014534199,22279,Susan Collins,Q22279$73D49D60-1643-4657-A8E8-AB14F9DECF4F,,39,position held,"""Q13217683""",United States senator,"""Q4416090""",United States senator,wikibase-entityid,UPDATE,PROPERTY_VALUE,human,United States Senator from Maine since 1997,member of the United States Senate,member of the United States Senate,link_change,,link_change
1649182704,196546,Syed Ahmed Khan,Q196546$f444c0c7-404c-a6d5-57c9-41a345c5d942,,119,place of burial,"""Q196544""",Aligarh Muslim University,"""Q201832""",Aligarh,wikibase-entityid,UPDATE,PROPERTY_VALUE,human,Indian Muslim reformer and social activist (1817–1898),"city in Aligarh district of Uttar Pradesh, India","public university in Aligarh, Uttar Pradesh, India",link_change,,unrefinement
963885941,22699,Castanea sativa,Q22699$7f46c58b-43c3-9080-f4f4-572a88d2ce4c,,4000,has fruit type,"""Q11009""",nut,"""Q30506015""",glans,wikibase-entityid,UPDATE,PROPERTY_VALUE,"taxon, useful plant",species of plant,aril-like indehiscent anthocarp,"in botany, type of dry indehiscent fruit",property_value_update,useful plant,property_value_update
659954662,203888,Pressburger Bahn,Q203888$8258f91f-4120-969d-0c1f-cb5540633940,,559,terminus,"""Q1780""",Bratislava,"""Q1639599""",Hviezdoslavovo námestie,wikibase-entityid,UPDATE,PROPERTY_VALUE,railway line,railway line in Austria,"town square in Bratislava, Slovakia",capital city of Slovakia,refinement,,refinement
1078429385,138102,Anancus,Q138102$C85D05D5-510A-4E0C-8C32-934F6B79A102,,171,parent taxon,"""Q387585""",Gomphothere,"""Q41574139""",Anancidae,wikibase-entityid,UPDATE,PROPERTY_VALUE,fossil taxon,genus of mammals (fossil),extinct family of mammals,family of mammals,refinement,,property_value_update
9975809,17581,Sydney Airport,q17581$21813D4F-1E31-4CB8-B14F-E220BAE51F63,,131,located in the administrative territorial entity,"""Q17581""",Sydney Airport,"""Q3130""",Sydney,wikibase-entityid,UPDATE,PROPERTY_VALUE,"airport, commercial traffic aerodrome, international airport","international airport serving Sydney, Australia","capital city of New South Wales, Australia","international airport serving Sydney, Australia",unrefinement,,property_value_update
1555153992,125803,Walter von Bergmann,Q125803$754e6506-d4c7-4edc-a5ed-da17157b2307,,410,military or police rank,"""Q694005""",General of the Infantry,"""Q186024""",lieutenant,wikibase-entityid,UPDATE,PROPERTY_VALUE,human,German General of the Infantry (1864-1950),military rank in many armies,"general officer rank in the German Imperial Army, the interwar Reichswehr, and the Wehrmacht",property_value_update,,"property_value_update, link_change"
1985263785,9091,Belarusian,Q9091$1befdec2-4d22-141f-3397-cc5bda6ca2a0,,282,writing system,"""Q8196""",Arabic alphabet,"""Q1828555""",Arabic script,wikibase-entityid,UPDATE,PROPERTY_VALUE,"East Slavic, language, modern language",East Slavic language,writing system for Arabic and some Asian and African languages,alphabet for Arabic and other languages,property_value_update,East Slavic,refinement
2257020994,463118,America East Conference,Q463118$41d53d34-49b9-6bd7-1597-e3385fec1444,,641,sport,"""Q10871364""",baseball player,"""Q5369""",baseball,wikibase-entityid,UPDATE,PROPERTY_VALUE,college athletic conference,US collegiate athletic conference,American-originated sport in which teams compete to score runs by hitting a thrown ball and advancing around bases,person who plays games of baseball,link_change,,property_value_update
860459488,191088,Joe Jonas,Q191088$80eaf826-4594-50f6-4d36-0a95e739f16d,,451,unmarried partner,"""Q240573""",Sophie Turner,"""Q16843706""",Gigi Hadid,wikibase-entityid,UPDATE,PROPERTY_VALUE,human,"American singer, actor and musician",American fashion model and television personality (born 1995),British actress,property_value_update,,property_value_update
67458810,295014,AMD K6-III,q295014$95c87799-4462-1d97-1218-d91dfd014d85,,31,instance of,"""Q5297""",microprocessor,"""Q432852""",list of AMD microprocessors,wikibase-entityid,UPDATE,PROPERTY_VALUE,"AMD microprocessor, model series",family of x86 microprocessors introduced in 1999,Wikimedia list article,computer processor contained on an integrated-circuit chip,refinement,AMD microprocessor,"property_value_update, link_change"
1701066578,330663,My Name Is Khan,Q330663$8ACA6B74-592C-4431-B6A3-BA23992042A1,,495,country of origin,"""Q30""",United States,"""Q668""",India,wikibase-entityid,UPDATE,PROPERTY_VALUE,film,2010 film directed by Karan Johar,country in South Asia,country located primarily in North America,property_value_update,,property_value_update
2135538111,64712,Chris Hülsbeck,Q64712$C18F32F1-229F-484C-9102-DDD415917DC4,,735,given name,"""Q339346""",Christopher,"""Q1084472""",Christopher,wikibase-entityid,UPDATE,PROPERTY_VALUE,human,German video game music composer,male given name,unisex given name,link_change,,link_change
1297873207,8251,The Art of War,Q8251$F0ABCB52-8D0E-4A02-A6AC-9A0E70227181,,495,country of origin,"""Q148""",People's Republic of China,"""Q29520""",China,wikibase-entityid,UPDATE,PROPERTY_VALUE,written work,5th century BC Chinese military treatise,"cultural region, ancient civilization, and nation in East Asia, mostly refer to the People's Republic of China in political situation and rarely refer to the Republic of China",country in East Asia,unrefinement,,unrefinement
466642526,22699,Castanea sativa,Q22699$eb5e44e9-4606-d971-c835-25e27b5ccd95,,366,has use,"""Q38695""",cooking,"""Q987767""",physical container,wikibase-entityid,UPDATE,PROPERTY_VALUE,"taxon, useful plant",species of plant,"device creating a partially or fully enclosed space that can be used to contain, store, and transport objects or materials",preparing food for consumption by the application of heat,property_value_update,useful plant,"property_value_update, link_change"
337271381,316841,Karlovo,Q316841$810F7FEA-1B4D-4E9D-90F0-7D4A55D66197,,1464,category for people born here,"""Q10058146""",Category:Births in Karnobat,"""Q19600574""",Category:Births in Karlovo,wikibase-entityid,UPDATE,PROPERTY_VALUE,"city in Bulgaria, municipality seat","city in Karlovo municipality, Plovdiv oblast, Bulgaria",Wikimedia category,Wikimedia category,property_value_update,,property_value_update
745829938,372657,Credit Suisse,Q372657$a61abc5d-4bd7-1a57-541c-2312d7054067,,452,industry,"""Q1548025""",retail banking,"""Q837171""",financial services,wikibase-entityid,UPDATE,PROPERTY_VALUE,"bank, business, financial institution, investment bank, subsidiary",Swiss multinational banking institution,economic service provided by the finance industry,provision of services by a bank to individual consumers,unrefinement,,unrefinement
1743850539,310592,Mohammad-Ali Rajai,Q310592$da062107-4327-cfc9-509e-254d6a348a73,,735,given name,"""Q1951819""",Mohammad-Ali,"""Q60959993""",Mohammad-Ali,wikibase-entityid,UPDATE,PROPERTY_VALUE,human,Iranian Prime Minister and President of Iran (1933-1981),male given name,Wikimedia disambiguation page,link_change,,link_change
1383352345,272379,Charlotte Roche,Q272379$5C8D0610-83CE-4955-822A-EB415F595B35,,102,member of political party,"""Q497668""",Třebovka,"""Q49766""",Alliance '90/The Greens,wikibase-entityid,UPDATE,PROPERTY_VALUE,human,British-German television presenter and author,green political party in Germany,river in the Czech Republic,property_value_update,,property_value_update
1046221807,239215,Régine Cavagnoud,Q239215$2D4AD9F4-4C07-4FE9-B037-E04C1EBB54DD,,735,given name,"""Q18179222""",Régine,"""Q20024767""",Régine,wikibase-entityid,UPDATE,PROPERTY_VALUE,human,French alpine skier,female given name,female given name,link_change,,link_change
1569845303,19498,Sheffield Wednesday F.C.,q19498$93119923-7335-4CA0-B2D2-E65F446B9BFD,,118,league or competition,"""Q19510""",EFL Championship,"""Q19565""",EFL League One,wikibase-entityid,UPDATE,PROPERTY_VALUE,association football club,"association football club in Sheffield, England",division in English football league system,second tier of the football pyramid of professional football league in England,property_value_update,,property_value_update
1050605026,111559,Judah Maccabee,Q111559$9fe76359-4122-cc40-c938-2f78ef2f5a8a,,119,place of burial,"""Q165867""",Modiin,"""Q49004108""",Modiin,wikibase-entityid,UPDATE,PROPERTY_VALUE,human,2nd century BCE Jewish priest and leader of Maccabean Revolt against the Seleucids,Archeological site in Israel,city in Israel,link_change,,link_change
1166166478,53268,Toyota,Q53268$A7DA5975-C619-44EB-BA07-0CCAAAA36F3F,,159,headquarters location,"""Q201117""",Toyota,"""Q22131484""",Toyotachō,wikibase-entityid,UPDATE,PROPERTY_VALUE,"automobile manufacturer, brand, commercial organization, organization, public company",Japanese multinational automotive manufacturer,"place located in Toyota city, Aichi prefecture, Japan","city in Aichi Prefecture, Japan",property_value_update,,refinement
681337785,373095,2012 European Wrestling Championships,Q373095$D73FA077-2D55-40F9-9FA8-BF25102BBDC0,,156,followed by,"""Q16161815""",2013 European Greco-Roman Wrestling Championships,"""Q7699714""",2013 European Wrestling Championships,wikibase-entityid,UPDATE,PROPERTY_VALUE,"European Wrestling Championships, sports season",wrestling event,wrestling event,,unrefinement,,property_value_update
50862641,369657,Gorleston-on-Sea,q369657$9628D631-FE81-4941-BA3A-E86885273B54,,17,country,"""Q21""",England,"""Q145""",United Kingdom,wikibase-entityid,UPDATE,PROPERTY_VALUE,"civil parish, seaside resort, town","town in Norfolk, England",country in north-west Europe,"country in north-west Europe, part of the United Kingdom",unrefinement,,refinement
288612692,183313,Freiburg Charterhouse,q183313$FA64AED5-6159-40D6-B755-347D10E3BACF,,131,located in the administrative territorial entity,"""Q985""",Baden-Württemberg,"""Q2833""",Freiburg im Breisgau,wikibase-entityid,UPDATE,PROPERTY_VALUE,"Carthusian monastery, former entity, monastery, religious community","building in Freiburg im Breisgau, Freiburg Government Region, Bade-Württemberg, Germany","large city in Baden-Württemberg, Germany",state in the southwest of the Federal Republic of Germany,refinement,,property_value_update
1922098328,127310,Æon Flux,Q127310$EFF0F40D-75E2-41D7-B37D-A655CA829FDA,,31,instance of,"""Q581714""",animated series,"""Q117467246""",animated television series,wikibase-entityid,UPDATE,PROPERTY_VALUE,animated television series,1991-1995 animated television series,connected set of animated television program episodes under the same title,episodic form of series of animated works,refinement,,refinement
5810535,199471,afghani,q199471$8138A010-A588-4CAC-A310-200C3047D2A2,,31,instance of,"""Q266516""",generic currency sign,"""Q8142""",currency,wikibase-entityid,UPDATE,PROPERTY_VALUE,currency,currency of Afghanistan,generally accepted medium of exchange for goods or services,glyph (¤) used for unspecified currency,link_change,,unrefinement
195905619,288952,MDR Symphony Orchestra,Q288952$2BCE62AE-3DAD-4883-BF8C-E3A4875D2CB9,,31,instance of,"""Q42998""",orchestra,"""Q19201596""",symphonic radio orchestra,wikibase-entityid,UPDATE,PROPERTY_VALUE,symphonic radio orchestra,German symphony orchestra,symphony orchestra of a radio station,large instrumental ensemble,refinement,,refinement
129471189,203904,Middle-earth elf,Q203904$20f57ee5-4890-b181-1929-74cf5746b8d9,,1165,home world,"""Q994518""",Eä,"""Q210877""",Arda,wikibase-entityid,UPDATE,PROPERTY_VALUE,"character from J.R.R. Tolkien's legendarium, elf in a work of fiction, Middle-earth race",humanoid species from J.R.R. Tolkien's legendarium,the world in J.R.R. Tolkien's legendarium,fictitious universe from J.R.R. Tolkien's legendarium,refinement,"character from J.R.R. Tolkien's legendarium, elf in a work of fiction",refinement
81071297,289748,Catarina Wallenstein,Q289748$36E627A5-23C6-4464-AB6C-77BB55B40B91,,31,instance of,"""Q215627""",person,"""Q5""",human,wikibase-entityid,UPDATE,PROPERTY_VALUE,human,Portuguese actress,"any member of Homo sapiens, unique extant species of the genus Homo","being that has certain capacities or attributes constituting personhood (for humans, use Q5 [human] with P31 [instance of])",refinement,,unrefinement
1266586268,8253,fiction,Q8253$42831DDA-0215-4961-B2F9-D4BBE5A3FD2F,,31,instance of,"""Q223393""",literary genre,"""Q483394""",genre,wikibase-entityid,UPDATE,PROPERTY_VALUE,art genre,"genre and narrative form, in any medium, consisting of people, events, or places that are imaginary—in other words, not based strictly on history or fact","category of creative works based on stylistic, thematic or technical criteria",category of literary composition,unrefinement,"narrative, work of art",unrefinement
13028297,151972,Josephine Baker,q151972$BA4BE8D6-0623-42E3-9DB4-825E813D3877,,19,place of birth,"""Q1273955""",Saint Louis River,"""Q1617681""",Saint-Louis,wikibase-entityid,UPDATE,PROPERTY_VALUE,human,"American-born French dancer, singer and actress (1906–1975)","commune in La Réunion, France","river in Minnesota and Wisconsin, United States of America",link_change,,property_value_update
639767037,389577,Carl Klingberg,Q389577$3C23CC93-85D0-4DE8-A43D-A3AFA586D5FB,,423,shooting handedness,"""Q14565199""",right,"""Q10927630""",right-handed shot,wikibase-entityid,UPDATE,PROPERTY_VALUE,human,Swedish ice hockey player,hockey player shooting with right hand: item for property:P423,relative direction,refinement,,refinement
11673051,4511,Kotayk Province,q4511$ED49ADCB-BF8F-4CC1-B93C-94E38AEA4CE7,,131,located in the administrative territorial entity,"""Q4793118""",Diocese of Armenia,"""Q399""",Armenia,wikibase-entityid,UPDATE,PROPERTY_VALUE,province of Armenia,province of Armenia,sovereign state in the South Caucasus region of Eurasia,former diocese of the Church of the East between the 5th and 14th centuries,link_change,,property_value_update
719253737,88230,Hans Beirer,Q88230$51CCAAA1-B804-45FF-9169-126EA90089BE,,412,voice type,"""Q27914""",tenor,"""Q1601762""",Heldentenor,wikibase-entityid,UPDATE,PROPERTY_VALUE,human,Austrian opera singer (1911-1993),tenor voice type,"voice type, male singing voice",refinement,,refinement
1243540818,103047,Rolf Wiggershaus,Q103047$D57CE513-6F8B-4984-92A2-895CADB512A2,,106,occupation,"""Q16287483""",opinion journalist,"""Q6051619""",opinion journalist,wikibase-entityid,UPDATE,PROPERTY_VALUE,human,German philosopher and opinion journalist,journalist who makes no claim of objectivity,journalist who makes no claim of objectivity,link_change,,refinement
703432420,1794,Frankfurt,Q1794$fa6cc288-47fe-99af-5c73-6781d52fff03,,31,instance of,"""Q57318""",free imperial city,"""Q13218276""",free city,wikibase-entityid,UPDATE,PROPERTY_VALUE,"big city, free imperial city, college town, financial center, European City, free city, city, urban municipality in Germany, urban district of Hesse, business cluster, global city","city in Hesse, Germany",city that governs itself,self-ruling city that enjoyed Imperial immediacy in the Holy Roman Empire,link_change,,property_value_update
1791927757,467895,Mohammed Abdel Wahab,Q467895$F079168A-D8F1-4DB8-A04C-FEF06692F9B2,,106,occupation,"""Q10800557""",film actor,"""Q421957""",Actor,wikibase-entityid,UPDATE,PROPERTY_VALUE,human,"Egyptian singer, actor and composer (1896-1991)",actor in the Unified Modeling Language (UML) \specifies a role played by a user or any other system that interacts with the subject.\,actor who appears in films,link_change,,unrefinement
2340526844,4432,USB storage conflation,Q4432$80a40c34-45c8-6363-59ca-990c121c4dc2,,2935,connector,"""Q58050880""",legacy USB plug,"""Q134024564""",USB plug,wikibase-entityid,UPDATE,PROPERTY_VALUE,ambiguous Wikidata item,conflation of USB flash drive and USB mass storage device class,the class of plugs that connect to USB receptacles,"the class of all USB plugs other than Type‑C (USB‑C), which replaces all of them",unrefinement,"peripheral, recording medium",refinement
6041905,17,Japan,q17$C55C1B96-6A1B-4C0C-A7EF-8B5223A5F467,,36,capital,"""Q1207735""",Tokyo City,"""Q1490""",Tokyo,wikibase-entityid,UPDATE,PROPERTY_VALUE,"sovereign state, island country, country",island country in East Asia,capital and largest city of Japan,"historic municipality in Japan, 1889-1943. now area of 23 special wards",link_change,,link_change
423327592,286367,cdrdao,Q286367$ef191c17-4d10-a936-7e0d-21cf28ac27eb,,275,copyright license,"""Q7603""",GNU General Public License,"""Q27016752""","GNU General Public License, version 2.0 or later",wikibase-entityid,UPDATE,PROPERTY_VALUE,"CD ripper, free software, optical disc authoring software",free software utility program for authoring and ripping of CD-ROMs.,"previous or (at your option) any later version of the GNU GPL (version 2), free software license with copyleft",series of free software licenses,refinement,,refinement
1865228791,385175,BLS Re 465,Q385175$cfae5d71-411a-1994-a761-f2e41066ee12,,176,manufacturer,"""Q52825""",ABB Group,"""Q29124039""",ABB,wikibase-entityid,UPDATE,PROPERTY_VALUE,", locomotive class",class of electric railway locomotives,Swedish company,Swedish-Swiss robotics and electrical equipment company,link_change,,"refinement, link_change"
977012666,234764,Sunnah,Q234764$063b02ea-4d1a-208e-45b2-8616e2b9a017,,31,instance of,"""Q846882""",sources of law,"""Q7725634""",literary work,wikibase-entityid,UPDATE,PROPERTY_VALUE,"hadith, sources of sharia","prescribing traditional social, legal customs, practices of the Islamic community, often based on the record of teachings and sayings of Muhammad",written work read for enjoyment or edification,origin of rules regulating human conduct,property_value_update,sources of sharia,property_value_update
1913954365,634,planet,Q634$2ab5d592-4821-fc7d-464c-03e93f546006,,1552,has characteristic,"""Q185836""",age of a person,"""Q100343219""",age,wikibase-entityid,UPDATE,PROPERTY_VALUE,"astronomical object type, planetary-mass object, substellar object",celestial body directly orbiting a star or stellar remnant,"time elapsed since a person or animal was born, or something was created or emerged",time elapsed since a person was born,link_change,"planetary-mass object, substellar object",unrefinement
880375842,381574,Akram Ojjeh,Q381574$1ed77afc-4f65-f86b-092b-4957ccd382ea,,40,child,"""Q53677440""",Akram Junior,"""Q21448967""",Akram,wikibase-entityid,UPDATE,PROPERTY_VALUE,human,French businessman (1918–1991),family name,,link_change,,property_value_update
711305350,248935,Stefan Bryła,q248935$4373B7DC-12CF-4541-9F39-1A57A274E420,,106,occupation,"""Q81096""",engineer,"""Q205375""",inventor,wikibase-entityid,UPDATE,PROPERTY_VALUE,human,Polish civil engineer (1886-1943),"person that devises a new device, method, composition, or process",professional practitioner of engineering,property_value_update,,property_value_update
1183791680,44438,Mino district,Q44438$49acd4c8-41dd-8abe-f568-d3223d07d298,,31,instance of,"""Q19953632""",former administrative territorial entity,"""Q46426234""",former district of Japan,wikibase-entityid,UPDATE,PROPERTY_VALUE,former district of Japan,"former district in Kagawa prefecture, Japan",district in Japan that has been dissolved or otherwise no longer exists,administrative division which is no longer in use,refinement,,refinement
1671959900,324729,Alto of Altomünster,Q324729$DB6E575B-2B52-4507-8B52-298245AE9A78,,2348,time period,"""Q25346""",8th century BC,"""Q8086""",8th century,wikibase-entityid,UPDATE,PROPERTY_VALUE,human,Irish monk,century,century,link_change,,unrefinement
1767629370,75470,Flora Martirosian,Q75470$202ae949-4241-6de2-374a-f2beb52a562b,,27,country of citizenship,"""Q30""",United States,"""Q399""",Armenia,wikibase-entityid,UPDATE,PROPERTY_VALUE,human,Armenian folk singer (1957-2012),sovereign state in the South Caucasus region of Eurasia,country located primarily in North America,property_value_update,,"property_value_update, link_change"
2048673331,390913,Evgeni Nabokov,Q390913$D05FF1D8-9DA6-49DC-9556-8AB095F8DC6B,,27,country of citizenship,"""Q232""",Kazakhstan,"""Q15180""",Soviet Union,wikibase-entityid,UPDATE,PROPERTY_VALUE,human,Kazakh/Russian ice hockey goaltender,former country in Eurasia (1922–1991),sovereign state in Eastern Europe and Central Asia,property_value_update,,property_value_update
7749651,604,136472 Makemake,q604$6C243A01-5C81-414D-9855-6C5183211117,,138,named after,"""Q604""",136472 Makemake,"""Q233674""",Makemake,wikibase-entityid,UPDATE,PROPERTY_VALUE,"asteroid, cubewano, dwarf planet",dwarf planet in the Solar System,deity in Rapa Nui mythology,dwarf planet in the Solar System,link_change,,link_change
1882311903,66147,Friedrich Meinecke,q66147$00A1FBD9-C891-4B83-9740-282FF8C4018E,,20,place of death,"""Q64""",Berlin,"""Q56036""",West Berlin,wikibase-entityid,UPDATE,PROPERTY_VALUE,human,"German historian, philosopher of history and university teacher (1862-1954)",the Western sectors of Berlin between 1945 and 1990,"federated state, capital and largest city of Germany",refinement,,refinement
1071783708,24862,short film,Q24862$c6a7f3c3-430d-9a65-a034-3b246c3556ec,,31,instance of,"""Q86850""",film gauge,"""Q11424""",film,wikibase-entityid,UPDATE,PROPERTY_VALUE,"film format, type of cinematic work, film genre",any film not long enough to be considered a feature film,"sequence of images that give the impression of movement, stored on film stock",width of photographic or motion picture film,link_change,film,unrefinement
2305388848,248972,Tom & Jerry Kids,Q248972$561de0cd-48ce-a56e-89ec-97429663ba42,,136,genre,"""Q627603""",cartoon,"""Q131938231""",,wikibase-entityid,UPDATE,PROPERTY_VALUE,animated television series,American animated children's comedy television series,,illustration telling a comic or satirical story in a single image,property_value_update,,property_value_update
1637503118,267721,Grease,Q267721$3448bd53-40b8-699b-a325-7bf9c5e2c738,,2408,set in period,"""Q53388286""",1958-1959 one-year-period,"""Q5253""",1958,wikibase-entityid,UPDATE,PROPERTY_VALUE,film,1978 film by Randal Kleiser,year,period of about one year starting in 1958 and ending in 1959,unrefinement,,refinement
2285357155,330997,Pietro Nobile,q330997$69CAD569-2860-4A18-B984-A2A873E271D4,,19,place of birth,"""Q69043""",Capriasca,"""Q2984733""",Campestro,wikibase-entityid,UPDATE,PROPERTY_VALUE,human,Italian architect and builder (1776-1854),"village in the canton of Ticino, Switzerland",municipality in the canton of Ticino in Switzerland,property_value_update,,property_value_update
711671419,835,Mikhail Bulgakov,Q835$A06348B9-49E1-4506-A9C2-3A3C7B8E3B42,,106,occupation,"""Q551835""",physician writer,"""Q39631""",physician,wikibase-entityid,UPDATE,PROPERTY_VALUE,human,Russian author (1891–1940),professional who practices medicine,physicians who write creatively in fields outside their practice of medicine,unrefinement,,unrefinement
909781825,455605,Al Kooper,Q455605$48F10612-B39D-4F70-AACF-1D999BE58E35,,735,given name,"""Q18916867""",Alan,"""Q294833""",Alan,wikibase-entityid,UPDATE,PROPERTY_VALUE,human,"American songwriter, record producer and musician",male given name,male given name,link_change,,link_change
