revision_id,entity_id,entity_label,value_id,change_target,property_id,property_label,old_value,old_value_label,new_value,new_value_label,datatype,action,target,entity_types_31,entity_description,new_value_description,old_value_description,label_old,entity_types_279,latitude_old,longitude_old,latitude_new,longitude_new,label_latitude,label_longitude,predicted_class_latitude
1829282362,109315585,Guilliguy standing stone,Q109315585$1ba9b689-4808-520d-7f6a-56678c9b9e81,,625,coordinate location,"{""latitude"": 48.55361111111111, ""longitude"": 4.701666666666666}",,"{""latitude"": 48.55361111111111, ""longitude"": -4.701666666666666}",,globecoordinate,UPDATE,PROPERTY_VALUE,,,,,re_formatting,,48.5536111111111,4.70166666666667,48.5536111111111,-4.70166666666667,,re_formatting,property_value_update
96263537,37,Lithuania,q37$1064361e-4cc4-5b54-d41c-7c12c66dcce7,,625,coordinate location,"{""latitude"": 56, ""longitude"": 24}",,"{""latitude"": 55.5, ""longitude"": 24}",,globecoordinate,UPDATE,PROPERTY_VALUE,"country, country bordering the Baltic Sea, sovereign state, unitary state",country in northeastern Europe,,,property_value_update,,56.0,24.0,55.5,24.0,property_value_update,,refinement
750064930,49303728,Lake John,Q49303728$460A6907-6FCA-4F87-AA4C-BC63426853CA,,625,coordinate location,"{""latitude"": 40.7788, ""longitude"": -106.47003}",,"{""latitude"": 40.778888888889, ""longitude"": -106.47}",,globecoordinate,UPDATE,PROPERTY_VALUE,,,,,"property_value_update, unrefinement",,40.7788,-106.47003,40.778888888889,-106.47,refinement,unrefinement,refinement
359123676,24050158,Severinkirche,Q24050158$b26b20dd-4b28-ad0f-539f-bd71d2854c7f,,625,coordinate location,"{""latitude"": 48.31035, ""longitude"": 48.31035}",,"{""latitude"": 48.31035, ""longitude"": -48.31035}",,globecoordinate,UPDATE,PROPERTY_VALUE,,,,,re_formatting,,48.31035,48.31035,48.31035,-48.31035,,re_formatting,property_value_update
761089104,49304872,Lost Lake,Q49304872$3DC038FE-D661-40FC-9755-CA19E5D25AF9,,625,coordinate location,"{""latitude"": 44.98002, ""longitude"": -109.71021}",,"{""latitude"": 44.98, ""longitude"": -109.71027777778}",,globecoordinate,UPDATE,PROPERTY_VALUE,,,,,"property_value_update, unrefinement",,44.98002,-109.71021,44.98,-109.71027777778,unrefinement,property_value_update,"unrefinement, refinement"
750424907,49304808,Losekamp Lake,Q49304808$2AB00850-E51C-4B78-9264-D44A3FC9CD60,,625,coordinate location,"{""latitude"": 44.94504, ""longitude"": -109.45959}",,"{""latitude"": 44.945, ""longitude"": -109.45972222222}",,globecoordinate,UPDATE,PROPERTY_VALUE,,,,,"property_value_update, unrefinement",,44.94504,-109.45959,44.945,-109.45972222222,unrefinement,property_value_update,"refinement, unrefinement"
236701135,182470,Spessart,q182470$A61BB0F2-FFBD-40D0-A0ED-798737A13B78,,625,coordinate location,"{""latitude"": 9, ""longitude"": 21.04431}",,"{""latitude"": 49.9025, ""longitude"": 9.4286111111111}",,globecoordinate,UPDATE,PROPERTY_VALUE,low mountain range,low mountain range in Germany,,,property_value_update,,9.0,21.04431,49.9025,9.4286111111111,property_value_update,property_value_update,property_value_update
1239534315,44243,San Luis,q44243$C601266A-08A1-4805-813F-C858FFA1A63D,,625,coordinate location,"{""latitude"": -33.277222222222, ""longitude"": -66.3525}",,"{""latitude"": -33.29944444444445, ""longitude"": -66.35}",,globecoordinate,UPDATE,PROPERTY_VALUE,"big city, city, municipality",capital city of the San Luis Province in the Cuyo region of Argentina,,,"property_value_update, unrefinement",,-33.277222222222,-66.3525,-33.2994444444445,-66.35,property_value_update,unrefinement,property_value_update
363793283,26262416,Carmen Alto,Q26262416$d00d79c6-4395-1f3a-e8e0-d636fb478c8f,,625,coordinate location,"{""latitude"": 12.172222222222, ""longitude"": -74.224166666667}",,"{""latitude"": -12.172222222222, ""longitude"": -74.224166666667}",,globecoordinate,UPDATE,PROPERTY_VALUE,,,,,re_formatting,,12.172222222222,-74.224166666667,-12.172222222222,-74.224166666667,re_formatting,,property_value_update
268050726,244222,Alissas,q244222$5E509863-819C-4030-A7E8-05FCDCEF2CF6,,625,coordinate location,"{""latitude"": 44.716666666667, ""longitude"": 4.6333333333333}",,"{""latitude"": 44.712777777778, ""longitude"": 4.6305555555556}",,globecoordinate,UPDATE,PROPERTY_VALUE,commune of France,"commune in Ardèche, France",,,property_value_update,,44.716666666667,4.6333333333333,44.712777777778,4.6305555555556,property_value_update,property_value_update,property_value_update
2175243258,63210,"solar eclipse of December 14, 2020",Q63210$5DBFDA1C-CDD2-4A60-91B9-7A90971A23DC,,625,coordinate location,"{""latitude"": -40.3, ""longitude"": 67.9}",,"{""latitude"": -40.3, ""longitude"": -67.9}",,globecoordinate,UPDATE,PROPERTY_VALUE,"solar eclipse, total solar eclipse",total solar eclipse,,,re_formatting,,-40.3,67.9,-40.3,-67.9,,re_formatting,property_value_update
95948472,1113716,Legazpi,q1113716$3157D537-757E-4BA1-BE96-F4966407FC83,,625,coordinate location,"{""latitude"": 43.055, ""longitude"": 2.335}",,"{""latitude"": 43.055, ""longitude"": -2.335}",,globecoordinate,UPDATE,PROPERTY_VALUE,,,,,re_formatting,,43.055,2.335,43.055,-2.335,,re_formatting,property_value_update
644230341,134750,St. Lawrence River,Q134750$DBB281BA-4FB3-4BB6-BCF0-49614D38C1F3,,625,coordinate location,"{""latitude"": 49.151666666667, ""longitude"": -67.249166666667}",,"{""latitude"": 49.666666666667, ""longitude"": 64.5}",,globecoordinate,UPDATE,PROPERTY_VALUE,river,"major river in eastern Canada and the United States, flowing into the Gulf of St. Lawrence",,,property_value_update,,49.151666666667,-67.249166666667,49.666666666667,64.5,property_value_update,property_value_update,property_value_update
340066714,2655181,Duy Trinh,Q2655181$c77045a0-44af-2562-00f0-30ab609f3a85,,625,coordinate location,"{""latitude"": -15.816666666667, ""longitude"": 108.19361111111}",,"{""latitude"": 15.816666666667, ""longitude"": 108.19361111111}",,globecoordinate,UPDATE,PROPERTY_VALUE,,,,,re_formatting,,-15.816666666667,108.19361111111,15.816666666667,108.19361111111,re_formatting,,property_value_update
1511026252,425608,Hyperion,Q425608$0690829a-4492-02c9-f627-622e93e18580,,625,coordinate location,"{""latitude"": 41.20491111111111, ""longitude"": 124.01556111111111}",,"{""latitude"": 41.20491111111111, ""longitude"": -124.01556111111111}",,globecoordinate,UPDATE,PROPERTY_VALUE,remarkable tree,tallest known living tree,,,re_formatting,,41.2049111111111,124.015561111111,41.2049111111111,-124.015561111111,,re_formatting,property_value_update
1661506764,86661154,Aqisserniaq,Q86661154$97C0570D-DF3F-42B3-9B3D-911290927D93,,625,coordinate location,"{""latitude"": 67.8733333333333, ""longitude"": 53.5875}",,"{""latitude"": 67.873333, ""longitude"": -53.5875}",,globecoordinate,UPDATE,PROPERTY_VALUE,,,,,"re_formatting, refinement",,67.8733333333333,53.5875,67.873333,-53.5875,unrefinement,re_formatting,property_value_update
91036763,324336,Berlin-Baumschulenweg station,q324336$FA041EA3-457F-44C5-91E1-5CCFFAF8E0DB,,625,coordinate location,"{""latitude"": 0.4667, ""longitude"": 13.491}",,"{""latitude"": 52.4675, ""longitude"": 13.489722}",,globecoordinate,UPDATE,PROPERTY_VALUE,"Berlin S-Bahn station, elevated station","Station of the S-Bahn Berlin, Germany",,,property_value_update,,0.4667,13.491,52.4675,13.489722,property_value_update,property_value_update,property_value_update
1524056641,109318768,Batu Api Sideide Island,Q109318768$821873ef-417c-0662-58e1-683374cae023,,625,coordinate location,"{""latitude"": -0.3055555555555555, ""longitude"": 98.40777777777778}",,"{""latitude"": 0.3055555555555555, ""longitude"": 98.40777777777778}",,globecoordinate,UPDATE,PROPERTY_VALUE,,,,,re_formatting,,-0.305555555555556,98.4077777777778,0.305555555555556,98.4077777777778,re_formatting,,property_value_update
1354285671,36077,Hạ Long,Q36077$2EFC2C72-0A28-43A3-9072-BE1E10BFE709,,625,coordinate location,"{""latitude"": 20.951611, ""longitude"": 107.08525}",,"{""latitude"": 20.95161111111111, ""longitude"": 107.08525}",,globecoordinate,UPDATE,PROPERTY_VALUE,provincial city of Vietnam,provincial city of Vietnam,,,refinement,,20.951611,107.08525,20.9516111111111,107.08525,refinement,,refinement
1753385460,5484,Caspian Sea,q5484$8B672B64-FCAD-46E6-8F6B-6DD455380677,,625,coordinate location,"{""latitude"": 42, ""longitude"": 51}",,"{""latitude"": 42, ""longitude"": 50.5}",,globecoordinate,UPDATE,PROPERTY_VALUE,"body of water, endorheic lake, lake, salt lake, sea",largest of the salt lake between Europe and Asia,,,property_value_update,,42.0,51.0,42.0,50.5,,property_value_update,refinement
1629482678,19675,Louvre Museum,Q19675$68dfd528-4071-1634-a696-cedb1de89db3,,625,coordinate location,"{""latitude"": 48.861111111111114, ""longitude"": 2.3358333333333334}",,"{""latitude"": 48.86103159342071, ""longitude"": 2.335854457670913}",,globecoordinate,UPDATE,PROPERTY_VALUE,"archaeological museum, art museum, national museum, production company, tourist attraction","art and archeology museum in Paris, France",,,property_value_update,,48.8611111111111,2.33583333333333,48.8610315934207,2.33585445767091,property_value_update,,refinement
1419194156,106807552,Tuanui Station,Q106807552$58bfa3f7-4ef6-9129-98c7-4ce276dc91af,,625,coordinate location,"{""latitude"": 39.00805555555556, ""longitude"": 177.84}",,"{""latitude"": -39.00805555555556, ""longitude"": 177.84}",,globecoordinate,UPDATE,PROPERTY_VALUE,,,,,re_formatting,,39.0080555555556,177.84,-39.0080555555556,177.84,re_formatting,,re_formatting
371654522,325510,Shilo,q325510$1AEFD8AD-6329-4F30-85D5-F359C5B7B7C0,,625,coordinate location,"{""latitude"": 32.055555555556, ""longitude"": 35.289527777778}",,"{""latitude"": 32.053888888889, ""longitude"": 35.298611111111}",,globecoordinate,UPDATE,PROPERTY_VALUE,Israeli settlement,Israeli settlement,,,property_value_update,,32.055555555556,35.289527777778,32.053888888889,35.298611111111,property_value_update,property_value_update,property_value_update
1257685354,280182,Herselt,q280182$0A9F86BD-994A-40C9-AAC9-0815ED8C304A,,625,coordinate location,"{""latitude"": 51.0525, ""longitude"": 4.8806}",,"{""latitude"": 51.05361111111111, ""longitude"": 4.883333333333333}",,globecoordinate,UPDATE,PROPERTY_VALUE,municipality of Belgium,"municipality in Antwerp, Belgium",,,property_value_update,,51.0525,4.8806,51.0536111111111,4.88333333333333,property_value_update,property_value_update,refinement
1864088717,117326550,Rinconada (Cocapata),Q117326550$91f3da90-4e3d-cab3-779c-e2221f1e81b2,,625,coordinate location,"{""latitude"": -16.861111111111, ""longitude"": 66.67}",,"{""latitude"": -16.861111, ""longitude"": -66.67}",,globecoordinate,UPDATE,PROPERTY_VALUE,,,,,"re_formatting, refinement",,-16.861111111111,66.67,-16.861111,-66.67,refinement,re_formatting,property_value_update
263347361,21293,Eckartswiller,q21293$EBB4EB55-FB28-4632-B109-D8B4D01A66A0,,625,coordinate location,"{""latitude"": 48.7667, ""longitude"": 7.3558}",,"{""latitude"": 48.766111111111, ""longitude"": 7.355}",,globecoordinate,UPDATE,PROPERTY_VALUE,commune of France,"commune in Bas-Rhin, France",,,"property_value_update, unrefinement",,48.7667,7.3558,48.766111111111,7.355,property_value_update,unrefinement,refinement
1785233970,16896648,Generalfjella,Q16896648$a2b681da-d887-4cbc-97cc-7fbc637bfb86,,625,coordinate location,"{""latitude"": 79.17, ""longitude"": -12.08}",,"{""latitude"": 79.17, ""longitude"": 12.08}",,globecoordinate,UPDATE,PROPERTY_VALUE,,,,,re_formatting,,79.17,-12.08,79.17,12.08,,re_formatting,property_value_update
93425834,344617,Acteon Group,q344617$E0FA33B0-E109-4928-8319-2FBC329335D3,,625,coordinate location,"{""latitude"": 21.383, ""longitude"": 136.583}",,"{""latitude"": -21.383, ""longitude"": -136.583}",,globecoordinate,UPDATE,PROPERTY_VALUE,"archipelago, island group",archipelago in French Polynesia,,,re_formatting,,21.383,136.583,-21.383,-136.583,re_formatting,re_formatting,property_value_update
85025142,59095,Zhuhai,q59095$83C08CBA-706A-44FC-BCBE-6855B7E1F2AF,,625,coordinate location,"{""latitude"": 49.183333333333, ""longitude"": 122.85}",,"{""latitude"": 22.266666666667, ""longitude"": 113.56666666667}",,globecoordinate,UPDATE,PROPERTY_VALUE,"big city, prefecture-level city, special economic zone","prefecture-level city in Guangdong, China",,,property_value_update,,49.183333333333,122.85,22.266666666667,113.56666666667,property_value_update,property_value_update,property_value_update
1700295345,220881,Hällefors Municipality,q220881$83A6CC58-A159-4D46-AFDA-A6E5E7A2FF05,,625,coordinate location,"{""latitude"": 59.766666666667, ""longitude"": 14.516666666667}",,"{""latitude"": 59.766666666666666, ""longitude"": 14.516666666666667}",,globecoordinate,UPDATE,PROPERTY_VALUE,municipality of Sweden,"municipality in Örebro County, Sweden",,,property_value_update,,59.766666666667,14.516666666667,59.7666666666667,14.5166666666667,refinement,refinement,refinement
1794142789,232564,Cundinamarca Department,q232564$615C13FE-8A29-442F-A721-B468C2665FA0,,625,coordinate location,"{""latitude"": 5, ""longitude"": -74.16667}",,"{""latitude"": 5, ""longitude"": -74.16666666666667}",,globecoordinate,UPDATE,PROPERTY_VALUE,department of Colombia,department of Colombia,,,property_value_update,,5.0,-74.16667,5.0,-74.1666666666667,,refinement,refinement
1900476377,426137,Beauplan River,Q426137$A4B296B7-BE3B-4C27-9B2D-09745A9F6814,,625,coordinate location,"{""latitude"": 15.5370277777778, ""longitude"": 61.4083888888889}",,"{""latitude"": 15.537028, ""longitude"": -61.408389}",,globecoordinate,UPDATE,PROPERTY_VALUE,river,river on the Caribbean island of Dominica,,,"property_value_update, unrefinement",,15.5370277777778,61.4083888888889,15.537028,-61.408389,unrefinement,"unrefinement, re_formatting",property_value_update
2029477737,133959,Pilâtre,Q133959$773d641b-fd25-4342-a988-ca795f5c5f2e,,625,coordinate location,"{""latitude"": -60.2, ""longitude"": 86.9}",,"{""latitude"": -60.17, ""longitude"": -86.7}",,globecoordinate,UPDATE,PROPERTY_VALUE,impact crater,lunar impact crater,,,"property_value_update, refinement",,-60.2,86.9,-60.17,-86.7,refinement,property_value_update,property_value_update
750984161,49302341,Finley Lake,Q49302341$F987DA78-68F8-4C48-8EB9-C73F5D9B79D6,,625,coordinate location,"{""latitude"": 40.27034, ""longitude"": -121.85254}",,"{""latitude"": 40.270277777778, ""longitude"": -121.8525}",,globecoordinate,UPDATE,PROPERTY_VALUE,,,,,"property_value_update, unrefinement",,40.27034,-121.85254,40.270277777778,-121.8525,property_value_update,unrefinement,refinement
2084861471,816,Arizona,q816$0CBB86CA-D90E-42A1-8BDB-169EE716F46F,,625,coordinate location,"{""latitude"": 34.286667, ""longitude"": -111.656944}",,"{""latitude"": 34.28666666666667, ""longitude"": -111.65694444444445}",,globecoordinate,UPDATE,PROPERTY_VALUE,U.S. state,state of the United States of America,,,"property_value_update, refinement",,34.286667,-111.656944,34.2866666666667,-111.656944444444,refinement,refinement,refinement
751446925,49302641,Goose Pond,Q49302641$590C0BAB-DE50-4343-8C02-68F5CAF9ABD7,,625,coordinate location,"{""latitude"": 41.4058, ""longitude"": -75.27512}",,"{""latitude"": 41.405833333333, ""longitude"": -75.275}",,globecoordinate,UPDATE,PROPERTY_VALUE,,,,,"refinement, unrefinement",,41.4058,-75.27512,41.405833333333,-75.275,refinement,unrefinement,refinement
748613658,49302262,Equmen Lake,Q49302262$46D56CE6-DACA-420A-8AFD-46EB1D7552D6,,625,coordinate location,"{""latitude"": 60.52529, ""longitude"": -150.43005}",,"{""latitude"": 60.525277777778, ""longitude"": -150.43}",,globecoordinate,UPDATE,PROPERTY_VALUE,,,,,"property_value_update, unrefinement",,60.52529,-150.43005,60.525277777778,-150.43,property_value_update,unrefinement,refinement
312519598,141618,Métis-sur-Mer,q141618$664F3659-6D90-4D87-A760-5C91C17B62D1,,625,coordinate location,"{""latitude"": 48.6667, ""longitude"": -68}",,"{""latitude"": 48.666666666667, ""longitude"": -68}",,globecoordinate,UPDATE,PROPERTY_VALUE,city or town of Quebec,"town in Quebec, Canada",,,property_value_update,,48.6667,-68.0,48.666666666667,-68.0,refinement,,refinement
377922717,59251,Alitagtag,q59251$DD798ADA-C33F-4BAD-A26F-2A59B28857F2,,625,coordinate location,"{""latitude"": 13.866667, ""longitude"": 121}",,"{""latitude"": 13.866666666667, ""longitude"": 121}",,globecoordinate,UPDATE,PROPERTY_VALUE,municipality of the Philippines,municipality of the Philippines in the province of Batangas,,,property_value_update,,13.866667,121.0,13.866666666667,121.0,refinement,,refinement
1590830034,388470,Şanlıurfa 11 Nisan Stadium,q388470$7A9C3786-A8A4-48AC-9128-77BA1742ECC4,,625,coordinate location,"{""latitude"": 37.147832, ""longitude"": 38.806672}",,"{""latitude"": 37.1478, ""longitude"": 38.8068}",,globecoordinate,UPDATE,PROPERTY_VALUE,"association football pitch, association football venue, multi-purpose sports venue","stadium in Şanlıurfa, Turkey",,,"property_value_update, unrefinement",,37.147832,38.806672,37.1478,38.8068,unrefinement,property_value_update,unrefinement
362452032,213959,Boston Red Sox,Q213959$154D4E33-83B5-4CC9-9E14-C1B9E4BA856F,,625,coordinate location,"{""latitude"": 42.34638889, ""longitude"": 71.0975}",,"{""latitude"": 42.346388888889, ""longitude"": -71.0975}",,globecoordinate,UPDATE,PROPERTY_VALUE,baseball team,"baseball team and Major League Baseball franchise in Boston, Massachusetts, United States",,,"property_value_update, re_formatting",,42.34638889,71.0975,42.346388888889,-71.0975,refinement,re_formatting,"re_formatting, property_value_update"
561210748,304534,Nižná Sitnica,Q304534$706D7A5F-C1D3-4978-BBE3-44A742497D67,,625,coordinate location,"{""latitude"": 49.06666667, ""longitude"": 21.8}",,"{""latitude"": 49.066, ""longitude"": 21.7934}",,globecoordinate,UPDATE,PROPERTY_VALUE,municipality of Slovakia,municipality of Slovakia,,,"refinement, unrefinement",,49.06666667,21.8,49.066,21.7934,property_value_update,refinement,"unrefinement, property_value_update"
264156109,74786,Butteaux,q74786$74BAAE79-46D9-4FED-A9BB-7BEE7356E723,,625,coordinate location,"{""latitude"": 47.9786, ""longitude"": 3.8106}",,"{""latitude"": 47.977777777778, ""longitude"": 3.81}",,globecoordinate,UPDATE,PROPERTY_VALUE,commune of France,"commune in Yonne, France",,,"property_value_update, unrefinement",,47.9786,3.8106,47.977777777778,3.81,property_value_update,unrefinement,refinement
113196335,107397,County Leitrim,q107397$10348B18-02B4-47C3-9401-B01CA2D554FE,,625,coordinate location,"{""latitude"": 54.117, ""longitude"": -8}",,"{""latitude"": 54.116666666667, ""longitude"": -8}",,globecoordinate,UPDATE,PROPERTY_VALUE,county of Ireland,county in Ireland,,,refinement,,54.117,-8.0,54.116666666667,-8.0,refinement,,refinement
749991587,49303455,Knik Lake,Q49303455$BADCDD93-48F9-4E69-8BE9-B04F67C32E11,,625,coordinate location,"{""latitude"": 61.46003, ""longitude"": -149.73147}",,"{""latitude"": 61.46, ""longitude"": -149.73138888889}",,globecoordinate,UPDATE,PROPERTY_VALUE,,,,,"property_value_update, unrefinement",,61.46003,-149.73147,61.46,-149.73138888889,unrefinement,property_value_update,"unrefinement, refinement"
75775096,305880,Black Canyon of the Gunnison National Park,q305880$82A792AD-A9DD-4BBB-B64D-BD421B7B3287,,625,coordinate location,"{""latitude"": 38.5667, ""longitude"": 107.7167}",,"{""latitude"": 38.566666666667, ""longitude"": -107.71666666667}",,globecoordinate,UPDATE,PROPERTY_VALUE,National Park of the United States,"national park in Montrose County, Colorado, United States",,,property_value_update,,38.5667,107.7167,38.566666666667,-107.71666666667,refinement,unrefinement,"refinement, property_value_update"
1891746432,1193,Manipur,q1193$71B19161-52F0-4FDD-B71B-563F6595CCF6,,625,coordinate location,"{""latitude"": 24.806680555556, ""longitude"": 93.941688888889}",,"{""latitude"": 24.81, ""longitude"": 93.94}",,globecoordinate,UPDATE,PROPERTY_VALUE,state of India,state in northeastern India,,,"refinement, unrefinement",,24.806680555556,93.941688888889,24.81,93.94,unrefinement,unrefinement,unrefinement
751475065,49302568,Glacier Lake,Q49302568$F923D684-6B5D-47C8-BDF8-77CB821E65A1,,625,coordinate location,"{""latitude"": 47.46753, ""longitude"": -121.29617}",,"{""latitude"": 47.4675, ""longitude"": -121.29611111111}",,globecoordinate,UPDATE,PROPERTY_VALUE,,,,,"property_value_update, unrefinement",,47.46753,-121.29617,47.4675,-121.29611111111,unrefinement,property_value_update,"unrefinement, refinement"
2110783220,1680,Mulde,Q1680$e6c725f8-4f62-4920-17d4-e3f0be2b6eef,,625,coordinate location,"{""latitude"": 51.868889, ""longitude"": 12.231111}",,"{""latitude"": 51.86888888888889, ""longitude"": 12.231111111111112}",,globecoordinate,UPDATE,PROPERTY_VALUE,river,"river in Saxony and Saxony-Anhalt, Germany",,,"property_value_update, refinement",,51.868889,12.231111,51.8688888888889,12.2311111111111,refinement,refinement,refinement
550743512,208149,Ponta Delgada,q208149$FD0B58E7-40D2-4A81-810C-66D644D2D7A8,,625,coordinate location,"{""latitude"": 37.7, ""longitude"": -25.7}",,"{""latitude"": 37.74, ""longitude"": -25.67}",,globecoordinate,UPDATE,PROPERTY_VALUE,municipality of Portugal,"municipality and city in Azores, Portugal",,,refinement,,37.7,-25.7,37.74,-25.67,refinement,refinement,refinement
62564991,440667,Quiver Tree Forest,q440667$ACC4C456-D002-497D-B9D8-512F97AEFD4D,,625,coordinate location,"{""latitude"": 26.5531, ""longitude"": 18.1684}",,"{""latitude"": -26.553055555556, ""longitude"": 18.168333333333}",,globecoordinate,UPDATE,PROPERTY_VALUE,natural monument,natural monument in Namibia,,,"property_value_update, re_formatting, refinement",,26.5531,18.1684,-26.553055555556,18.168333333333,"refinement, re_formatting",property_value_update,property_value_update
1015659353,192184,"Saint Helena, Ascension and Tristan da Cunha",q192184$38BEBBDA-12B6-4A00-B529-CE8D4AA2D4AC,,625,coordinate location,"{""latitude"": -15.95, ""longitude"": -5.7}",,"{""latitude"": -15.9245, ""longitude"": -5.7181}",,globecoordinate,UPDATE,PROPERTY_VALUE,British overseas territories,British overseas territory in the southern Atlantic Ocean,,,"property_value_update, refinement",,-15.95,-5.7,-15.9245,-5.7181,property_value_update,refinement,refinement
1341244015,33935,Tel Aviv,q33935$8112803C-5D6F-4FEC-A2F6-03005C31A0EA,,625,coordinate location,"{""latitude"": 32.083333333333, ""longitude"": 34.8}",,"{""latitude"": 32.08, ""longitude"": 34.78}",,globecoordinate,UPDATE,PROPERTY_VALUE,"big city, city, city council",city in Israel,,,"refinement, unrefinement",,32.083333333333,34.8,32.08,34.78,unrefinement,refinement,"unrefinement, refinement"
819150042,36238698,Shura,Q36238698$B5529BE6-F20A-48BC-9991-59045EC7FF2A,,625,coordinate location,"{""latitude"": 54.2256, ""longitude"": 57.511}",,"{""latitude"": 54.225555555556, ""longitude"": 57.511111111111}",,globecoordinate,UPDATE,PROPERTY_VALUE,,,,,"property_value_update, refinement",,54.2256,57.511,54.225555555556,57.511111111111,refinement,refinement,refinement
2294315035,189848,Gernika,q189848$00467760-4AE8-498C-B700-43CEDBE51000,,625,coordinate location,"{""latitude"": 43.316944444444, ""longitude"": -2.6766666666667}",,"{""latitude"": 43.316944444444445, ""longitude"": -2.6766666666666667}",,globecoordinate,UPDATE,PROPERTY_VALUE,municipality of Spain,"town in the Basque Country, Spain",,,"property_value_update, refinement",,43.316944444444,-2.6766666666667,43.3169444444444,-2.67666666666667,refinement,refinement,refinement
1524467370,316082,Amt Nennhausen,Q316082$B17602C1-0C69-483B-8FB9-E0252304CFBE,,625,coordinate location,"{""latitude"": 52.605278, ""longitude"": 12.504444}",,"{""latitude"": 52.60527777777778, ""longitude"": 12.504444444444445}",,globecoordinate,UPDATE,PROPERTY_VALUE,Amt,"collective municipality in Brandenburg state, Germany",,,"property_value_update, refinement",,52.605278,12.504444,52.6052777777778,12.5044444444444,refinement,refinement,refinement
97101859,12431,Pyrenees,q12431$EFD38E4B-BE2F-4D0B-B983-BCE8AAEFF27D,,625,coordinate location,"{""latitude"": 42.666667, ""longitude"": 1}",,"{""latitude"": 42.666666666667, ""longitude"": 1}",,globecoordinate,UPDATE,PROPERTY_VALUE,mountain range,range of mountains in southwest Europe,,,property_value_update,,42.666667,1.0,42.666666666667,1.0,refinement,,refinement
67603790,372306,Adrian,q372306$308D9296-B436-4CD6-9FE2-945F7E1A67F7,,625,coordinate location,"{""latitude"": 38.39667, ""longitude"": 94.35222}",,"{""latitude"": 38.396666666667, ""longitude"": -94.352222222222}",,globecoordinate,UPDATE,PROPERTY_VALUE,city in the United States,"city in Missouri, United States",,,"property_value_update, re_formatting, refinement",,38.39667,94.35222,38.396666666667,-94.352222222222,refinement,"refinement, re_formatting",property_value_update
748328638,49302719,Green Lake,Q49302719$613DF495-922B-4628-854F-C5EDF273B7DB,,625,coordinate location,"{""latitude"": 60.05758, ""longitude"": -150.4968}",,"{""latitude"": 60.0575, ""longitude"": -150.49666666667}",,globecoordinate,UPDATE,PROPERTY_VALUE,,,,,"property_value_update, unrefinement",,60.05758,-150.4968,60.0575,-150.49666666667,unrefinement,property_value_update,unrefinement
772360258,33304032,Round Lake,Q33304032$3704CC3E-A811-4683-8E07-7C334C8F358A,,625,coordinate location,"{""latitude"": 46.38175, ""longitude"": -95.60047}",,"{""latitude"": 46.381666666667, ""longitude"": -95.600555555556}",,globecoordinate,UPDATE,PROPERTY_VALUE,lake,,,,property_value_update,,46.38175,-95.60047,46.381666666667,-95.600555555556,property_value_update,property_value_update,refinement
1817161144,31208626,,Q31208626$65F2C243-0FFC-406C-A18E-0E361B5BD107,,625,coordinate location,"{""latitude"": 48.69838, ""longitude"": 14.38974}",,"{""latitude"": 48.6998839, ""longitude"": 14.3884514}",,globecoordinate,UPDATE,PROPERTY_VALUE,house,"house in Rožmitál na Šumavě, Czech Republic",,,property_value_update,,48.69838,14.38974,48.6998839,14.3884514,property_value_update,property_value_update,refinement
799321801,31697934,Cerro Huiscabamba,Q31697934$97E44B4D-A582-4771-BA13-9DC300B855DA,,625,coordinate location,"{""latitude"": -6.2221, ""longitude"": -77.5898}",,"{""latitude"": -6.2222222222222, ""longitude"": -77.589722222222}",,globecoordinate,UPDATE,PROPERTY_VALUE,mountain,mountain in Peru,,,property_value_update,,-6.2221,-77.5898,-6.2222222222222,-77.589722222222,property_value_update,property_value_update,refinement
813266960,31811813,Laug,Q31811813$F5410143-C6C3-4B1F-B7EC-47426B7F5D61,,625,coordinate location,"{""latitude"": 15.04659, ""longitude"": 120.75149}",,"{""latitude"": 15.046666666667, ""longitude"": 120.75138888889}",,globecoordinate,UPDATE,PROPERTY_VALUE,human settlement,,,,property_value_update,,15.04659,120.75149,15.046666666667,120.75138888889,property_value_update,property_value_update,refinement
785083344,31724977,Cerro El Jagüey,Q31724977$3BFB12BC-0812-4B65-81B4-C0A6AE1658BA,,625,coordinate location,"{""latitude"": 17.32189, ""longitude"": -99.44344}",,"{""latitude"": 17.321944444444, ""longitude"": -99.443333333333}",,globecoordinate,UPDATE,PROPERTY_VALUE,mountain,"mountain in Guerrero, Mexico",,,property_value_update,,17.32189,-99.44344,17.321944444444,-99.443333333333,property_value_update,property_value_update,refinement
801616054,21740297,Weghnan Lake,Q21740297$8FCDC26E-D716-4056-8996-F7F83FB6E54C,,625,coordinate location,"{""latitude"": 36.02886, ""longitude"": 70.01397}",,"{""latitude"": 36.028888888889, ""longitude"": 70.013888888889}",,globecoordinate,UPDATE,PROPERTY_VALUE,lake,"lake in Takhar Province, Afghanistan",,,property_value_update,,36.02886,70.01397,36.028888888889,70.013888888889,property_value_update,property_value_update,refinement
