cluster_id,cluster_size,revision_id,entity_id,entity_label,property_id,property_label,old_value,new_value,old_value_label,new_value_label,user_type,datatype,change_target,value_id,action,target,timestamp
7,2858,1298498771,300552,A Serbian Film,1476,title,A Serbian Film,Srpski film,,,human,monolingualtext,,Q300552$177E964D-4A1B-4C66-9C4D-15CAFC78449F,UPDATE,PROPERTY_VALUE,2020-10-27 15:15:17+00:00
8,18837,2293960408,73520,Georg Loeschcke,6394,ELNET ID,11280281,a11280281,,,bot,string,,q73520$683ab317-48e4-fbda-033f-20d5c7201f88,UPDATE,PROPERTY_VALUE,2025-01-02 12:30:55+00:00
8,18837,660931312,386792,Řehlovice,782,LAU,568201,CZ568201,,,bot,string,,Q386792$85478E42-7603-4540-A0B9-EA1EFFCA7D19,UPDATE,PROPERTY_VALUE,2018-04-04 13:15:16+00:00
8,18837,950400209,99660,Dietmar Woidke,-2,description,German politician (SPD),"German politician (SPD), Minister President of Brandenburg",,,human,string,,description,UPDATE,PROPERTY_VALUE,2019-05-27 18:56:21+00:00
8,18837,139854388,35648,William Howard Taft,1273,CANTIC ID (former scheme),a1160864,a1160864x,,,bot,string,,Q35648$ADBFCC10-6CE1-48E6-9005-759A33AE696F,UPDATE,PROPERTY_VALUE,2014-06-23 04:38:05+00:00
8,18837,541518483,214622,Nikos Kazantzakis,3788,BNMM authority ID,47045,000047045,,,bot,string,,Q214622$D4693208-0B1A-4519-999A-9FB85DE07CE2,UPDATE,PROPERTY_VALUE,2017-08-19 20:40:00+00:00
8,18837,660908501,94515,Sázava,782,LAU,596701,CZ596701,,,bot,string,,Q94515$8BD41115-4953-40B6-9EAA-2C9773027BA1,UPDATE,PROPERTY_VALUE,2018-04-04 12:05:15+00:00
8,18837,139856552,229990,Agnès Varda,1273,CANTIC ID (former scheme),a1115195,a1115195x,,,bot,string,,Q229990$C14AF6EA-8AF8-474D-9936-A23C646D6681,UPDATE,PROPERTY_VALUE,2014-06-23 04:50:37+00:00
8,18837,2293952309,31785,Friedrich Kettler,6394,ELNET ID,11458239,a11458239,,,bot,string,,q31785$458f4a65-441c-9064-7665-4a35bc79bf62,UPDATE,PROPERTY_VALUE,2025-01-02 12:01:14+00:00
8,18837,2293985014,327195,Edgar de Wahl,6394,ELNET ID,11243909,a11243909,,,bot,string,,q327195$c9159630-4dd6-c4ed-049d-495d5e4753cb,UPDATE,PROPERTY_VALUE,2025-01-02 14:03:07+00:00
8,18837,139854659,52937,Christina of Sweden,1273,CANTIC ID (former scheme),a1076589,a1076589x,,,bot,string,,Q52937$AC29F271-C3EE-4228-B8F7-5A35B8BB9E55,UPDATE,PROPERTY_VALUE,2014-06-23 04:39:35+00:00
8,18837,2293977810,223258,Bohuslav Martinů,6394,ELNET ID,11337862,a11337862,,,bot,string,,q223258$d61335e4-4255-3c6a-571f-6c2c0ea63a66,UPDATE,PROPERTY_VALUE,2025-01-02 13:34:00+00:00
8,18837,2293985291,333123,R. L. Stine,6394,ELNET ID,11512507,a11512507,,,bot,string,,q333123$12d84ba5-44ad-ff1e-b36e-e420a5207a50,UPDATE,PROPERTY_VALUE,2025-01-02 14:04:20+00:00
8,18837,6583822,231015,Orianthi,-2,description,"Greek Australian musician, singer-songwriter and guitaris","Greek Australian musician, singer-songwriter and guitarist",,,human,string,,description,UPDATE,PROPERTY_VALUE,2013-02-15 10:48:28+00:00
8,18837,2354781877,216720,The Rock,268,Bibliothèque nationale de France ID,16931236,16931236z,,,human,string,,Q216720$d75cd85f-460f-4c62-088e-81bdd1923eb8,UPDATE,PROPERTY_VALUE,2025-05-30 19:38:15+00:00
8,18837,2293953813,43347,Rumi,6394,ELNET ID,11256497,a11256497,,,bot,string,,q43347$7335e9d0-4ed6-f0cb-012c-5d3a0f058279,UPDATE,PROPERTY_VALUE,2025-01-02 12:09:20+00:00
