cluster_id,cluster_size,revision_id,entity_id,entity_label,property_id,property_label,old_value,new_value,old_value_label,new_value_label,user_type,datatype,change_target,value_id,action,target,timestamp
8,2853,479651388,33575,Khakas,1705,,Хоорай тiлi,Хоорай тілі,,,anonymous,monolingualtext,,Q33575$51857a6e-44c5-f18d-f33d-6abd49563311,UPDATE,PROPERTY_VALUE,2017-04-28 19:06:16+00:00
8,2853,1438477752,271839,Pan-American Highway,-2,description,network of roads of the Americas,Fundada Por los Estados Americanos,,,anonymous,string,,description,UPDATE,PROPERTY_VALUE,2021-06-09 21:00:26+00:00
8,2853,383829694,410603,butyraldehyde,-2,description,the aldehyde derivative of butane,chemical compound,,,bot,string,,description,UPDATE,PROPERTY_VALUE,2016-10-05 01:16:07+00:00
8,2853,383961149,47118,1-decanol,-2,description,straight chain fatty alcohol,chemical compound,,,bot,string,,description,UPDATE,PROPERTY_VALUE,2016-10-05 13:43:49+00:00
8,2853,1951659673,208303,Xanthi Prefecture,1448,official name,İskeçe,Νομός Ξάνθης,,,human,monolingualtext,,Q208303$FE3DECCB-7BC3-42EA-8C94-135111679EDD,UPDATE,PROPERTY_VALUE,2023-08-11 07:12:10+00:00
8,2853,859231167,7197,Simone de Beauvoir,1477,,puta,simone_,,,anonymous,monolingualtext,,Q7197$e2030313-4c25-92a8-29a7-b81b890f3118,UPDATE,PROPERTY_VALUE,2019-02-16 11:20:14+00:00
8,2853,2065912681,379604,Mithun Chakraborty,1559,,मिथुन चक्रवर्ती,মিঠুন চক্রবর্তী,,,human,monolingualtext,,Q379604$297ff8d0-4cf8-03c3-9604-db2a72d7b30e,UPDATE,PROPERTY_VALUE,2024-01-31 14:42:43+00:00
8,2853,2303975628,60768,Cuba singa futsal,-2,description,national sports team,national malo's,,,anonymous,string,,description,UPDATE,PROPERTY_VALUE,2025-01-29 23:35:38+00:00
8,2853,2233500898,201181,Sarah Wayne Callies,1477,,Sarah Anne Callies,Sarah Wayne Callies,,,anonymous,monolingualtext,,Q201181$75076fbf-443a-3c08-ab3f-44a3754a83da,UPDATE,PROPERTY_VALUE,2024-08-22 03:52:32+00:00
8,2853,1401854131,229967,Valentina Vezzali,-2,description,Italian fencer,Italian fenceritycivuf6sjg,,,anonymous,string,,description,UPDATE,PROPERTY_VALUE,2021-04-15 08:05:53+00:00
8,2853,713694502,213033,Free Trade Zone station,-2,description,railway station,"metro station in Dalian, China",,,human,string,,description,UPDATE,PROPERTY_VALUE,2018-07-21 09:37:13+00:00
8,2853,1110730630,2513,Hubble Space Telescope,1705,,ߤߐߓߏ ߛߑߔߋߛ ߕߟߋߛߑߞߐߔ,Hubble Space Telescope,,,human,monolingualtext,,Q2513$92f1299e-4df9-9c66-e36c-518f288c8975,UPDATE,PROPERTY_VALUE,2020-02-06 16:59:22+00:00
8,2853,1296636928,58737,Nessa Devil,1559,,Nessa Devil,Nikola Jirásková,,,human,monolingualtext,,Q58737$6e40d5e6-48ad-e48c-5d32-ac376c329c16,UPDATE,PROPERTY_VALUE,2020-10-24 14:54:34+00:00
9,215,2198399189,9603,Sufism,1705,,الْتَّصَوُّف,التَّصَوُّف,,,human,monolingualtext,,Q9603$e9b1967a-4bb7-a3d9-0d8a-ee40631c3b35,UPDATE,PROPERTY_VALUE,2024-07-08 12:31:42+00:00
9,215,2315789561,104273,Báb,1477,,عَلی‌مُحَمَّد شیرَازی,عَلی‌مُحَمَّد شیرازی,,,human,monolingualtext,,Q104273$e895d97d-41d6-5614-57c3-f43e6c020cab,UPDATE,PROPERTY_VALUE,2025-02-23 16:19:19+00:00
9,215,1730117416,1362,Islamabad,1705,,اِسلام آباد‬‎,اسلام آباد‬‎,,,human,monolingualtext,,Q1362$dee035a4-4b7b-6845-0ccf-c9eb9f8690f6,UPDATE,PROPERTY_VALUE,2022-09-16 21:59:34+00:00
9,215,1965354358,194077,seraph,1705,,שָׂרָף,שרף,,,human,monolingualtext,,Q194077$e89ec570-4a9d-0d3c-1a7a-f6cdd0e90672,UPDATE,PROPERTY_VALUE,2023-08-31 12:49:38+00:00
9,215,633673606,9907,E,487,,⒠,ⓔ,,,human,string,,Q9907$2d40586d-4e6f-1ab1-3ecd-8c1e0656fd91,UPDATE,PROPERTY_VALUE,2018-02-19 05:27:38+00:00
9,215,1580364720,284454,Pakistan Tehreek-e-Insaf,1448,official name,پاکستان تحريک انصاف‬‎,پاکِستان تَحرِيکِ اِنصاف‬‎,,,human,monolingualtext,,Q284454$997fca4f-4bb3-53eb-79a0-0b9829b38168,UPDATE,PROPERTY_VALUE,2022-02-20 14:19:37+00:00
9,215,1872854079,19878,Muammar Gaddafi,1477,,معمر محمد أبو منيار القذافي,مُعمّر محمد أبو منيار القذّافي,,,human,monolingualtext,,Q19878$1832bb32-497c-ece5-250d-e47d11527f48,UPDATE,PROPERTY_VALUE,2023-04-11 22:44:55+00:00
9,215,1328144188,39837,Averroes,1559,,ابن رشد,ابن رُشد,,,human,monolingualtext,,Q39837$a29e4d56-4a71-fc41-6f0e-f9027be69675,UPDATE,PROPERTY_VALUE,2020-12-24 16:09:57+00:00
9,215,2242729939,33416,Kalasha,1705,,کالاشا موندر,کالؕاشؕا موندر,,,human,monolingualtext,,Q33416$467d288c-4ba7-329c-d4c1-8990dfc4bfe3,UPDATE,PROPERTY_VALUE,2024-09-03 11:59:47+00:00
9,215,1737013814,403486,Aïcha Chenna,1559,,عائشة الشنا,عائشة الشنَّا,,,human,monolingualtext,,Q403486$9FF360F7-A66B-4DFC-A6DA-56B3DED7048A,UPDATE,PROPERTY_VALUE,2022-09-26 17:51:26+00:00
9,215,1813470790,43459,Ferdowsi,1559,,فردوسی,فِردُوسی,,,human,monolingualtext,,Q43459$af52d7f9-423c-4653-8115-82c7a3ad06b6,UPDATE,PROPERTY_VALUE,2023-01-17 15:57:19+00:00
9,215,755984922,223898,All India Muslim League,1705,,آل اِنڈیا مُسْلِم لِیگ,آل اِنڈِیا مُسْلِم لِیگ,,,human,monolingualtext,,Q223898$5861a7e5-4d43-9d95-0bc6-c65b4535582f,UPDATE,PROPERTY_VALUE,2018-10-01 22:31:10+00:00
9,215,2061963852,315881,Hasan-i Sabbah,1477,,حسن بن علي بن محمد الحميري,حَسن بن عَلي بن مُحمد الحِميري,,,human,monolingualtext,,Q315881$da3708e4-4577-d937-2239-badb2d24bc20,UPDATE,PROPERTY_VALUE,2024-01-25 21:26:33+00:00
9,215,566003778,851,Saudi Arabia,1549,,সৌদী,সৌদি,,,human,monolingualtext,,Q851$00ABE3DE-EBD0-4431-A8E3-DFDEBA1E3FFD,UPDATE,PROPERTY_VALUE,2017-09-25 19:18:16+00:00
9,215,1311768877,310203,Sidi Ould Cheikh Abdallahi,1559,,سيدى محمد ولد الشيخ عبد الله,سيدى مُحمَّد ولد الشيخ عبد الله,,,human,monolingualtext,,Q310203$649abb1e-4cae-f0e7-0fc7-b818cd99c004,UPDATE,PROPERTY_VALUE,2020-11-23 12:32:26+00:00
10,19809,487158895,131013,Acropolis of Athens,2163,,fst01316151,1316151,,,bot,string,,Q131013$c8320735-48d5-6b78-d959-da36b037f31e,UPDATE,PROPERTY_VALUE,2017-05-18 16:38:41+00:00
10,19809,411829126,328692,imidazole,679,ZVG number,027150,27150,,,bot,string,,Q328692$072B8584-97BE-42F7-A031-343C7F2819E6,UPDATE,PROPERTY_VALUE,2016-11-27 11:49:13+00:00
10,19809,2259751472,140694,Alexis de Tocqueville,6394,,a11446808,11446808,,,bot,string,,q140694$3966c71c-4dae-33da-fd9c-3e12fab576eb,UPDATE,PROPERTY_VALUE,2024-10-12 22:41:08+00:00
10,19809,1158320959,1183,Puerto Rico,1670,,0053D0251E,0053D0251,,,bot,string,,Q1183$5512f459-43bc-340d-7499-90eb09acf85b,UPDATE,PROPERTY_VALUE,2020-04-15 20:50:55+00:00
10,19809,324118491,7025,Erkelenz,2163,,01237236,1237236,,,human,string,,Q7025$71e6ddc1-4b39-24a0-ee94-d9996b35cae7,UPDATE,PROPERTY_VALUE,2016-04-21 16:38:19+00:00
10,19809,2259773678,466546,Lyudmila Zykina,6394,,a11388250,11388250,,,bot,string,,q466546$3dbe8d87-4315-71e6-ac6b-e74c15a613d2,UPDATE,PROPERTY_VALUE,2024-10-13 00:06:06+00:00
10,19809,2259760519,232260,Ruth Rendell,6394,,a1114080x,1114080x,,,bot,string,,Q232260$8E6C2A65-9FEA-4E13-97EB-F39B33039101,UPDATE,PROPERTY_VALUE,2024-10-12 23:16:26+00:00
10,19809,2259729819,4441,Emily Dickinson,6394,,a11431969,11431969,,,bot,string,,Q4441$47FA628E-09C5-42B7-9110-522CA64481E0,UPDATE,PROPERTY_VALUE,2024-10-12 21:23:32+00:00
10,19809,2259771199,435942,Otto of Freising,6394,,a11360896,11360896,,,bot,string,,Q435942$AC71A088-2E0D-4F5B-B8D1-E59CE719D664,UPDATE,PROPERTY_VALUE,2024-10-12 23:59:15+00:00
10,19809,437934424,9902,Μ/μ,-1,label,Mu,M,,,human,string,,label,UPDATE,PROPERTY_VALUE,2017-01-28 19:17:40+00:00
10,19809,489760909,192227,linguistic purism,1296,Gran Enciclopèdia Catalana ID (former scheme),00111758,0111758,,,bot,string,,Q192227$B63568C1-06D0-42A9-8876-E95F61182AD8,UPDATE,PROPERTY_VALUE,2017-05-25 18:18:32+00:00
10,19809,2251139549,231549,Anne Bonny,1449,,Anney,Anne,,,anonymous,monolingualtext,,Q231549$d53fe83f-44c5-4259-9cd8-c8c6b79db83b,UPDATE,PROPERTY_VALUE,2024-09-21 16:24:51+00:00
10,19809,1940734340,444404,Gennadi,473,,22440,2244,,,human,string,,Q444404$D8EF999D-C06C-4238-9BCE-4C055240A91C,UPDATE,PROPERTY_VALUE,2023-07-26 11:43:36+00:00
10,19809,411822863,414195,2-phenylpropane,679,ZVG number,011460,11460,,,bot,string,,Q414195$49AEF2C1-B9B0-44AA-891D-A7CC397BB335,UPDATE,PROPERTY_VALUE,2016-11-27 11:22:16+00:00
10,19809,312535161,32787,Miroslav Krobot,2605,ČSFD person ID,926927,26927,,,anonymous,string,,Q32787$24E81EEB-B609-4B5B-90C7-77832516C2E9,UPDATE,PROPERTY_VALUE,2016-03-14 19:59:58+00:00
