"revision_id","entity_id","entity_label","value_id","change_target","property_id","property_label","old_value","old_value_label","new_value","new_value_label","datatype","action","target","entity_types_31","entity_description","new_value_description","old_value_description","label","entity_types_279"
"9535497","348085","Palatin","label","","-1","label","""Paladin""",NULL,"""Palatine""",NULL,"string","UPDATE","PROPERTY_VALUE","Wikimedia disambiguation page","Wikimedia disambiguation page",NULL,NULL,"textual_change",NULL
"1820690609","111226671","Edwin Graham Potter","description","","-2","description","""American politician – Minnesota -Senate 1895-98 (District 31); Senate 1899-1902 (District 40)""",NULL,"""American politician (1852–1926) – Minnesota -Senate 1895-98 (District 31); Senate 1899-1902 (District 40)""",NULL,"string","UPDATE","PROPERTY_VALUE","human","American politician (1852–1926) – Minnesota -Senate 1895-98 (District 31); Senate 1899-1902 (District 40)",NULL,NULL,"property_value_update",NULL
"2259750010","123635","Charles Ferdinand Ramuz","q123635$b1f6b482-49df-8177-9a51-dd5c6547e83b","","6394","ELNET ID","""a11375437""",NULL,"""11375437""",NULL,"string","UPDATE","PROPERTY_VALUE","human","Swiss writer (1878-1947)",NULL,NULL,"re_formatting",NULL
"1926804710","192785","Goliath","Q192785$8ff59c21-4d35-3a8e-7b42-1b1f959164cb","","570","date of death","""+1023-00-00T00:00:00Z""",NULL,"""-1023-00-00T00:00:00Z""",NULL,"time","UPDATE","PROPERTY_VALUE","giant, human, human biblical figure","giant Philistine warrior",NULL,NULL,"re_formatting",NULL
"1975228860","28084","Gaya confederacy","Q28084$C502DFA3-E1E4-4C2E-8F15-BBFAD837E0B1","","576","dissolved, abolished or demolished date","""+562-01-01T00:00:00Z""",NULL,"""+562-00-00T00:00:00Z""",NULL,"time","UPDATE","PROPERTY_VALUE","historical country","confederacy of territorial polities in the Korean Nakdong River basin (AD 42-562)",NULL,NULL,"re_formatting",NULL
"642149776","11672986","Marie Takano","Q11672986$DA619056-2078-413A-8FBE-2E0F000DBEC6","","2048","height","""+162""",NULL,"""+156""",NULL,"quantity","UPDATE","PROPERTY_VALUE",NULL,NULL,NULL,NULL,"property_value_update",NULL
"642339008","182502","Angels & Demons","Q182502$5180A54B-A6D1-47AB-BA5B-6F51EFC0FC1F","","577","publication date","""+2000-05-00T00:00:00Z""",NULL,"""+2005-00-00T00:00:00Z""",NULL,"time","UPDATE","PROPERTY_VALUE","literary work","2000 novel by Dan Brown",NULL,NULL,"property_value_update",NULL
"839933438","458835","Orgetorix","Q458835$9ABE4E3A-C25D-461D-BC83-51F18A51DC47","","570","date of death","""-61-01-01T00:00:00Z""",NULL,"""-61-00-00T00:00:00Z""",NULL,"time","UPDATE","PROPERTY_VALUE","human","Gaulish ruler",NULL,NULL,"re_formatting",NULL
"440070502","200770","Robert Green","description","","-2","description","""English professional footballer""",NULL,"""English footballer""",NULL,"string","UPDATE","PROPERTY_VALUE",NULL,NULL,NULL,NULL,"unrefinement",NULL
"1593260977","111220001","Banton Loch","description","","-2","description","""reservoir in Noerth Lanarkshire, Scotland, UK""",NULL,"""reservoir in North Lanarkshire, Scotland, UK""",NULL,"string","UPDATE","PROPERTY_VALUE","reservoir","reservoir in North Lanarkshire, Scotland, UK, outflows south via a watercourse to the Forth and Clyde Canal, and to River Kelvin",NULL,NULL,"textual_change",NULL
"9975809","17581","Sydney Airport","q17581$21813D4F-1E31-4CB8-B14F-E220BAE51F63","","131","located in the administrative territorial entity","""Q17581""","Sydney Airport","""Q3130""","Sydney","wikibase-entityid","UPDATE","PROPERTY_VALUE","airport, commercial traffic aerodrome, international airport","international airport serving Sydney, Australia","capital city of New South Wales, Australia","international airport serving Sydney, Australia","unrefinement",NULL
"1009616321","2947956","2001–02 Parker Pen Shield","Q2947956$356a7cad-4558-8655-80c7-6c75be1334f6","","1110","attendance","""+236.307""",NULL,"""+236307""",NULL,"quantity","UPDATE","PROPERTY_VALUE",NULL,NULL,NULL,NULL,"property_value_update",NULL
"213109637","8682","Real Madrid CF","description","","-2","description","""Spanish association football club""",NULL,"{}",NULL,"string","DELETE","PROPERTY","association football club","association football club in Madrid, Spain",NULL,NULL,"property_value_update",NULL
"1555153992","125803","Walter von Bergmann","Q125803$754e6506-d4c7-4edc-a5ed-da17157b2307","","410","military or police rank","""Q694005""","General of the Infantry","""Q186024""","lieutenant","wikibase-entityid","UPDATE","PROPERTY_VALUE","human","German General of the Infantry (1864-1950)","military rank in many armies","general officer rank in the German Imperial Army, the interwar Reichswehr, and the Wehrmacht","property_value_update",NULL
"1985263785","9091","Belarusian","Q9091$1befdec2-4d22-141f-3397-cc5bda6ca2a0","","282","writing system","""Q8196""","Arabic alphabet","""Q1828555""","Arabic script","wikibase-entityid","UPDATE","PROPERTY_VALUE","East Slavic, language, modern language","East Slavic language","writing system for Arabic and some Asian and African languages","alphabet for Arabic and other languages","property_value_update","East Slavic"
"2257020994","463118","America East Conference","Q463118$41d53d34-49b9-6bd7-1597-e3385fec1444","","641","sport","""Q10871364""","baseball player","""Q5369""","baseball","wikibase-entityid","UPDATE","PROPERTY_VALUE","college athletic conference","US collegiate athletic conference","American-originated sport in which teams compete to score runs by hitting a thrown ball and advancing around bases","person who plays games of baseball","link_change",NULL
"1755125839","436994","Kingdom of Dublin","Q436994$B37899CC-50B8-4233-B3A3-5FD645349FBD","","576","dissolved, abolished or demolished date","""+1171-01-01T00:00:00Z""",NULL,"""+1171-00-00T00:00:00Z""",NULL,"time","UPDATE","PROPERTY_VALUE","historical country","former country (839-1171)",NULL,NULL,"re_formatting",NULL
"247240820","2995537","Soanian","Q2995537$67072977-4fcd-41c7-64f2-b4df565a0b2b","","580","start time","""-00000500000-00-00T00:00:00Z""",NULL,"""-500000-00-00T00:00:00Z""",NULL,"time","UPDATE","PROPERTY_VALUE",NULL,NULL,NULL,NULL,"re_formatting",NULL
"271221495","447318","Jacob Ziegler","Q447318$6DDD88A7-0721-4C4D-B76F-93F10480BABA","","569","date of birth","""+1470-01-01T00:00:00Z""",NULL,"""+1470-00-00T00:00:00Z""",NULL,"time","UPDATE","PROPERTY_VALUE","human","German scholar, humanist and theologian (c.1470/71—1549)",NULL,NULL,"re_formatting",NULL
"2325136134","92519","Edmund Hoefer","Q92519$F674C4BD-8DAE-455E-9DB4-531D1EDEC62F","","570","date of death","""+1882-01-01T00:00:00Z""",NULL,"""+1882-00-00T00:00:00Z""",NULL,"time","UPDATE","PROPERTY_VALUE","human","German writer (1819–1882)",NULL,NULL,"re_formatting",NULL
"1663895752","399216","Agustín Fernando Muñoz, 1st Duke of Riánsares","Q399216$DB476CF8-78D1-4436-A6F0-F9DE0574A3A5","","570","date of death","""+1873-09-11T00:00:00Z""",NULL,"""+1873-09-13T00:00:00Z""",NULL,"time","UPDATE","PROPERTY_VALUE","human","1st Duke of Riánsares (1808-1873)",NULL,NULL,"property_value_update",NULL
"476591429","235918","Mabel Normand","q235918$BE9AA5FD-743A-493C-8F0E-3723E4FC1801","","569","date of birth","""+1892-11-09T00:00:00Z""",NULL,"""+1892-11-10T00:00:00Z""",NULL,"time","UPDATE","PROPERTY_VALUE","human","American actress (1893–1930)",NULL,NULL,"property_value_update",NULL
"18916260","2294","proton","description","","-2","description","""subatomic particle""",NULL,"""subatomic particle with positive charge""",NULL,"string","UPDATE","PROPERTY_VALUE","fermion, hydron, monocation, nucleon, type of quantum particle","subatomic particle with positive charge",NULL,NULL,"refinement","fermion, hydron, monocation, nucleon"
"615412043","219744","Luis de Góngora","Q219744$954B3D6A-D3B4-41A1-AEB9-4C42D441C12C","","569","date of birth","""+1561-07-11T00:00:00Z""",NULL,"""+2010-07-11T00:00:00Z""",NULL,"time","UPDATE","PROPERTY_VALUE","human","Spanish Baroque lyric poet (1061-1627)",NULL,NULL,"property_value_update",NULL
"459494839","8701","Atlético de Madrid","description","","-2","description","""Spanish association football club""",NULL,"""Lfp""",NULL,"string","UPDATE","PROPERTY_VALUE","association football club","Spanish professional football club in Madrid",NULL,NULL,"property_value_update",NULL
"270891389","7420","Emperor Gong of Sui","Q7420$060D6331-DB25-4909-973A-C2BA15E11A07","","569","date of birth","""+605-01-01T00:00:00Z""",NULL,"""+605-00-00T00:00:00Z""",NULL,"time","UPDATE","PROPERTY_VALUE","human","emperor of the Sui Dynasty",NULL,NULL,"re_formatting",NULL
"860459488","191088","Joe Jonas","Q191088$80eaf826-4594-50f6-4d36-0a95e739f16d","","451","unmarried partner","""Q240573""","Sophie Turner","""Q16843706""","Gigi Hadid","wikibase-entityid","UPDATE","PROPERTY_VALUE","human","American singer, actor and musician","American fashion model and television personality (born 1995)","British actress","property_value_update",NULL
"67458810","295014","AMD K6-III","q295014$95c87799-4462-1d97-1218-d91dfd014d85","","31","instance of","""Q5297""","microprocessor","""Q432852""","list of AMD microprocessors","wikibase-entityid","UPDATE","PROPERTY_VALUE","AMD microprocessor, model series","family of x86 microprocessors introduced in 1999","Wikimedia list article","computer processor contained on an integrated-circuit chip","refinement","AMD microprocessor"
"1701066578","330663","My Name Is Khan","Q330663$8ACA6B74-592C-4431-B6A3-BA23992042A1","","495","country of origin","""Q30""","United States","""Q668""","India","wikibase-entityid","UPDATE","PROPERTY_VALUE","film","2010 film directed by Karan Johar","country in South Asia","country located primarily in North America","property_value_update",NULL
"2188601206","11868","The Ugly Duckling","Q11868$F5A36C60-B98B-4C02-A118-E6A1CB191E87","","577","publication date","""+1843-11-11T00:00:00Z""",NULL,"""+2021-12-00T00:00:00Z""",NULL,"time","UPDATE","PROPERTY_VALUE","literary work","literary fairy tale by Hans Christian Andersen",NULL,NULL,"property_value_update",NULL
"187552295","69409","Ludimar Hermann","Q69409$9797BFF1-D621-4306-8ACC-CC397CF2AFAE","","570","date of death","""+1914-01-01T00:00:00Z""",NULL,"""+1914-06-05T00:00:00Z""",NULL,"time","UPDATE","PROPERTY_VALUE","human","German physiologist, speech scientist (1838–1914)",NULL,NULL,"refinement",NULL
"1284761318","50049","Catherine Opie","Q50049$4A7B4F33-8768-42E0-97F1-967AFD202D84","","569","date of birth","""+1961-01-01T00:00:00Z""",NULL,"""+1961-04-14T00:00:00Z""",NULL,"time","UPDATE","PROPERTY_VALUE","human","American photographer",NULL,NULL,"refinement",NULL
"2135538111","64712","Chris Hülsbeck","Q64712$C18F32F1-229F-484C-9102-DDD415917DC4","","735","given name","""Q339346""","Christopher","""Q1084472""","Christopher","wikibase-entityid","UPDATE","PROPERTY_VALUE","human","German video game music composer","male given name","unisex given name","link_change",NULL
"340697628","305975","Abbas Ibn Firnas","Q305975$EBFE98AC-E2CA-4BCE-AA82-FDEB04B4C639","","570","date of death","""+887-00-00T00:00:00Z""",NULL,"""+875-00-00T00:00:00Z""",NULL,"time","UPDATE","PROPERTY_VALUE","human","9th century astronomer and physician",NULL,NULL,"property_value_update",NULL
"226508327","160538","Gian Lorenzo Bernini","q160538$A645082C-CC00-42F0-A366-474B84FFA781","","570","date of death","""+1680-11-28T00:00:00Z""",NULL,"""+2097-07-04T00:00:00Z""",NULL,"time","UPDATE","PROPERTY_VALUE","human","Italian sculptor and architect (1598–1680)",NULL,NULL,"property_value_update",NULL
"1018345664","205155","Zinovios Valvis","Q205155$41731A6C-6F35-4264-9849-1F3CC9C38772","","570","date of death","""+1886-01-01T00:00:00Z""",NULL,"""+1886-08-25T00:00:00Z""",NULL,"time","UPDATE","PROPERTY_VALUE","human","Prime Minister of Greece (1800-1886)",NULL,NULL,"refinement",NULL
"2181663117","111223042","Minna Långström","description","","-2","description","""finnish visual artist and film director""",NULL,"""Finnish visual artist and film director""",NULL,"string","UPDATE","PROPERTY_VALUE","human","Finnish visual artist and film director",NULL,NULL,"re_formatting",NULL
"214035966","18422","Ric Berger","Q18422$CF8E25F9-BCD6-42ED-BDF3-321F5A5D7DC5","","569","date of birth","""+1885-07-08T00:00:00Z""",NULL,"""+1894-08-16T00:00:00Z""",NULL,"time","UPDATE","PROPERTY_VALUE","human","Swiss professor of design, decoration and art history (1894-1984)",NULL,NULL,"property_value_update",NULL
"1512350378","240576","Edmondo de Amicis","Q240576$AE7D86B8-1C91-4F24-8FD8-645A77423D16","","9981","L'Unificazione ID","""edmondo-de-amicis_(L'Unificazione)""",NULL,"""edmondo-de-amicis""",NULL,"string","UPDATE","PROPERTY_VALUE","human","Italian writer (1846-1908)",NULL,NULL,"unrefinement",NULL
"1007796403","249820","NGC 2775","Q249820$4be448f7-862d-4855-8ad1-1275e83ef855","","6257","right ascension","""+137.5838""",NULL,"""+137.583800""",NULL,"quantity","UPDATE","PROPERTY_VALUE","astrophysical X-ray source, galaxy, HI (21cm) source, infrared source, spiral galaxy","spiral galaxy in the constellation Cancer",NULL,NULL,"refinement",NULL
"1035390814","222626","2MASS J15253132+5810525","Q222626$2fec31fa-54d8-45b0-a3a5-61322e9a9a43","","6257","right ascension","""+231.38054""",NULL,"""+231.380542""",NULL,"quantity","UPDATE","PROPERTY_VALUE","brown dwarf, infrared source, star","brown dwarf",NULL,NULL,"refinement",NULL
"1297873207","8251","The Art of War","Q8251$F0ABCB52-8D0E-4A02-A6AC-9A0E70227181","","495","country of origin","""Q148""","People's Republic of China","""Q29520""","China","wikibase-entityid","UPDATE","PROPERTY_VALUE","written work","5th century BC Chinese military treatise","cultural region, ancient civilization, and nation in East Asia, mostly refer to the People's Republic of China in political situation and rarely refer to the Republic of China","country in East Asia","unrefinement",NULL
"1837504035","328660","George T. Miller","Q328660$f40ad769-4f9c-97fa-5ed3-b217b766414e","","570","date of death","""+2023-02-18T00:00:00Z""",NULL,"""+2023-02-17T00:00:00Z""",NULL,"time","UPDATE","PROPERTY_VALUE","human","Scottish-born Australian film director (1943–2023)",NULL,NULL,"property_value_update",NULL
"146289644","271457","Aleksandr Kuprin","Q271457$5A0590FB-5468-40B8-9DC8-C45D05979ADC","","569","date of birth","""+1870-09-07T00:00:00Z""",NULL,"""+1870-08-26T00:00:00Z""",NULL,"time","UPDATE","PROPERTY_VALUE","human","Russian writer (1870–1938)",NULL,NULL,"property_value_update",NULL
"1284088390","99733538","Star Records","description","","-2","description","""Ditch record label""",NULL,"""Dutch record label""",NULL,"string","UPDATE","PROPERTY_VALUE",NULL,NULL,NULL,NULL,"textual_change",NULL
"1708741482","272326","Æthelwulf","Q272326$BA26D12D-F6C0-4128-84D5-77F687E4B1E6","","569","date of birth","""somevalue""",NULL,"""+795-00-00T00:00:00Z""",NULL,"time","UPDATE","PROPERTY_VALUE","human","King of Wessex",NULL,NULL,"property_value_update",NULL
"1344510863","26440637","135 and 136 Main Street","label","","-1",NULL,"""Including Post Office""",NULL,"""135 and 136 Main Street""",NULL,"string","UPDATE","PROPERTY_VALUE",NULL,NULL,NULL,NULL,"property_value_update",NULL
"1358284360","344973","Michael Ironside","description","","-2","description","""Canadian actor, producer, screenwriter, director, editor and playwright""",NULL,"""Canadian voice, film and television actor""",NULL,"string","UPDATE","PROPERTY_VALUE","human","Canadian actor",NULL,NULL,"unrefinement",NULL
"2055970639","215934","Save the Children","Q215934$AFD7B9EC-DB20-4E98-B95C-01960568FB9F","","1128","employees","""+15920""",NULL,"""+25000""",NULL,"quantity","UPDATE","PROPERTY_VALUE","charitable organization, international organization, non-governmental organization, nonprofit organization","London-based international non-profit organization",NULL,NULL,"property_value_update",NULL
"14662054","70","Bern","description","","-2","description","""Capital city of Switzerland and main city of canton Bern, Switzerland""",NULL,"""capital of Switzerland and the canton of Bern""",NULL,"string","UPDATE","PROPERTY_VALUE","administrative territorial entity, big city, cantonal capital of Switzerland, city, city of Switzerland, college town, federal capital, federal city, municipality of Switzerland","city in Switzerland, capital of the canton of Bern and de facto capital of Switzerland",NULL,NULL,"unrefinement",NULL
"1433490391","99977","Piha Rescue","Q99977$61BD42CD-94E2-423B-844D-619A2D00C4B8","","582","end time","""+2017-00-00T00:00:00Z""",NULL,"""+2016-08-30T00:00:00Z""",NULL,"time","UPDATE","PROPERTY_VALUE","television series","New Zealand television series",NULL,NULL,"property_value_update",NULL
"1041780219","188972","Greek Civil War","Q188972$d5a1b22d-4d07-7ee6-18f3-875ccd598c2b","","580","start time","""+1946-01-01T00:00:00Z""",NULL,"""+1946-03-30T00:00:00Z""",NULL,"time","UPDATE","PROPERTY_VALUE","civil war","1943–1949 civil war in Greece",NULL,NULL,"refinement",NULL
"466642526","22699","Castanea sativa","Q22699$eb5e44e9-4606-d971-c835-25e27b5ccd95","","366","has use","""Q38695""","cooking","""Q987767""","physical container","wikibase-entityid","UPDATE","PROPERTY_VALUE","taxon, useful plant","species of plant","device creating a partially or fully enclosed space that can be used to contain, store, and transport objects or materials","preparing food for consumption by the application of heat","property_value_update","useful plant"
"337271381","316841","Karlovo","Q316841$810F7FEA-1B4D-4E9D-90F0-7D4A55D66197","","1464","category for people born here","""Q10058146""","Category:Births in Karnobat","""Q19600574""","Category:Births in Karlovo","wikibase-entityid","UPDATE","PROPERTY_VALUE","city in Bulgaria, municipality seat","city in Karlovo municipality, Plovdiv oblast, Bulgaria","Wikimedia category","Wikimedia category","property_value_update",NULL
"821822135","329729","Emmanuel","Q329729$EA84BE1E-DDA1-466F-8401-688A98D8347F","","569","date of birth","""+1955-04-16T00:00:00Z""",NULL,"""+1952-04-16T00:00:00Z""",NULL,"time","UPDATE","PROPERTY_VALUE","human","Mexican singer",NULL,NULL,"property_value_update",NULL
"1280548043","422067","lutein","Q422067$65462EAE-4E15-47CB-86B6-9B8379DC7A99","","234","InChI","""1S/C40H56O2/c1-29(17-13-19-31(3)21-23-37-33(5)25-35(41)27-39(37,7)8)15-11-12-16-30(2)18-14-20-32(4)22-24-38-34(6)26-36(42)28-40(38,9)10/h11-25,35-37,41-42H,26-28H2,1-10H3/b12-11+,17-13+,18-14+,23-21+,24-22+,29-15+,30-16+,31-19+,32-20+/t35-,36+,37-/m0/s1""",NULL,"""InChI=1S/C40H56O2/c1-29(17-13-19-31(3)21-23-37-33(5)25-35(41)27-39(37,7)8)15-11-12-16-30(2)18-14-20-32(4)22-24-38-34(6)26-36(42)28-40(38,9)10/h11-25,35-37,41-42H,26-28H2,1-10H3/b12-11+,17-13+,18-14+,23-21+,24-22+,29-15+,30-16+,31-19+,32-20+/t35-,36+,37-/m0/s1""",NULL,"string","UPDATE","PROPERTY_VALUE","(1R)-4-[(1E,3E,5E,7E,9E,11E,13E,15E,17E)-18-[(1R)-4-hydroxy-2,6,6-trimethylcyclohex-2-en-1-yl]-3,7,12,16-tetramethyloctadeca-1,3,5,7,9,11,13,15,17-nonaenyl]-3,5,5-trimethylcyclohex-3-en-1-ol, (1R)-4-[(1E,3E,5E,7E,9E,11E,13E,15E,17E)-18-[(4R)-4-hydroxy-2,6,6-trimethylcyclohex-2-en-1-yl]-3,7,12,16-tetramethyloctadeca-1,3,5,7,9,11,13,15,17-nonaenyl]-3,5,5-trimethylcyclohex-3-en-1-ol, type of chemical entity, xanthophyll","chemical compound",NULL,NULL,"refinement","(1R)-4-[(1E,3E,5E,7E,9E,11E,13E,15E,17E)-18-[(1R)-4-hydroxy-2,6,6-trimethylcyclohex-2-en-1-yl]-3,7,12,16-tetramethyloctadeca-1,3,5,7,9,11,13,15,17-nonaenyl]-3,5,5-trimethylcyclohex-3-en-1-ol, (1R)-4-[(1E,3E,5E,7E,9E,11E,13E,15E,17E)-18-[(4R)-4-hydroxy-2,6,6-trimethylcyclohex-2-en-1-yl]-3,7,12,16-tetramethyloctadeca-1,3,5,7,9,11,13,15,17-nonaenyl]-3,5,5-trimethylcyclohex-3-en-1-ol, xanthophyll"
"2298431098","312551","Kabir","Q312551$C7EBE016-17C8-4D57-9583-1708A1D8231B","","569","date of birth","""+1398-00-00T00:00:00Z""",NULL,"""+1440-00-00T00:00:00Z""",NULL,"time","UPDATE","PROPERTY_VALUE","human","15th-century Indian mystic poet and saint",NULL,NULL,"property_value_update",NULL
"1949576019","1501","swimming pool","Q1501$64d83af5-45ce-a7c4-28e0-b05dfc79c93c","","528","catalog code","""10""",NULL,"""1""",NULL,"string","UPDATE","PROPERTY_VALUE","pool & spa product, product category, sports venue, swimming facility","excavation or containment structure filled with water and used for swimming",NULL,NULL,"property_value_update","pool & spa product, sports venue, swimming facility"
"918766168","200188","Jimmu","q200188$7c611594-4381-e99d-4d4a-a0d3580f8b8d","","570","date of death","""-584-02-28T00:00:00Z""",NULL,"""-585-04-03T00:00:00Z""",NULL,"time","UPDATE","PROPERTY_VALUE","human, human whose existence is disputed, legendary hero","legendary first emperor of Japan",NULL,NULL,"property_value_update",NULL
"1580959397","107626","Seth","Q107626$63d17d33-4402-5eb2-687b-116c7d7ec35b","","570","date of death","""-2758-01-01T00:00:00Z""",NULL,"""-3858-00-00T00:00:00Z""",NULL,"time","UPDATE","PROPERTY_VALUE","human biblical figure","Biblical figure, Holy Forefather, Antediluvian Patriarch",NULL,NULL,"property_value_update",NULL
"1321610854","404333","David Miller","Q404333$573E204D-978F-4592-BD7F-71AE14D6BAFC","","569","date of birth","""-420-04-20T00:00:00Z""",NULL,"""+1946-03-08T00:00:00Z""",NULL,"time","UPDATE","PROPERTY_VALUE","human","British political philosopher",NULL,NULL,"property_value_update",NULL
"745829938","372657","Credit Suisse","Q372657$a61abc5d-4bd7-1a57-541c-2312d7054067","","452","industry","""Q1548025""","retail banking","""Q837171""","financial services","wikibase-entityid","UPDATE","PROPERTY_VALUE","bank, business, financial institution, investment bank, subsidiary","Swiss multinational banking institution","economic service provided by the finance industry","provision of services by a bank to individual consumers","unrefinement",NULL
"1114251","2463","Advanced Composition Explorer","description","","-2","description","""NASA scientific satelite""",NULL,"""NASA scientific satellite""",NULL,"string","UPDATE","PROPERTY_VALUE","artificial satellite of the Sun, research satellite, space telescope","NASA scientific satellite",NULL,NULL,"textual_change",NULL
"1743850539","310592","Mohammad-Ali Rajai","Q310592$da062107-4327-cfc9-509e-254d6a348a73","","735","given name","""Q1951819""","Mohammad-Ali","""Q60959993""","Mohammad-Ali","wikibase-entityid","UPDATE","PROPERTY_VALUE","human","Iranian Prime Minister and President of Iran (1933-1981)","male given name","Wikimedia disambiguation page","link_change",NULL
"1383352345","272379","Charlotte Roche","Q272379$5C8D0610-83CE-4955-822A-EB415F595B35","","102","member of political party","""Q497668""","Třebovka","""Q49766""","Alliance '90/The Greens","wikibase-entityid","UPDATE","PROPERTY_VALUE","human","British-German television presenter and author","green political party in Germany","river in the Czech Republic","property_value_update",NULL
"1035515141","60224261","ESO 305-15","Q60224261$3c4c042d-2a92-4a47-aaa9-74c816409a01","","6257","right ascension","""+78.213158""",NULL,"""+78.2131583""",NULL,"quantity","UPDATE","PROPERTY_VALUE",NULL,NULL,NULL,NULL,"refinement",NULL
"2284152121","130940","Marcha Real","Q130940$770d9f32-488c-1984-6639-c57dddfd1291","","577","publication date","""+1761-00-00T00:00:00Z""",NULL,"""+2015-00-00T00:00:00Z""",NULL,"time","UPDATE","PROPERTY_VALUE","hymn tune, national anthem","national anthem of Spain",NULL,NULL,"property_value_update",NULL
"142933258","255750","Upham","label","","-1","label","""Upham, Hampshire""",NULL,"""Upham""",NULL,"string","UPDATE","PROPERTY_VALUE","civil parish, village","village and parish in Hampshire, England",NULL,NULL,"unrefinement",NULL
"905882907","30350311","Davide Moretti","description","","-2","description","""Italian basketball player (1998-)""",NULL,"""Italian basketball player""",NULL,"string","UPDATE","PROPERTY_VALUE",NULL,NULL,NULL,NULL,"unrefinement",NULL
"2176633730","263713","nevirapine","Q263713$3B6BA631-97C8-4FD0-8E73-C8C5578206F6","","715","DrugBank ID","""DB00238""",NULL,"""00238""",NULL,"string","UPDATE","PROPERTY_VALUE","alkaloid, carbocyclic compound, Non-Nucleoside Analog, type of chemical entity","chemical compound",NULL,NULL,"re_formatting","alkaloid, carbocyclic compound, Non-Nucleoside Analog"
"7566110","5243069","Wikipedia:Lua requests","description","","-2","description","""Requests for convertint templates to Lua""",NULL,"""Requests for converting templates to Lua""",NULL,"string","UPDATE","PROPERTY_VALUE",NULL,NULL,NULL,NULL,"textual_change",NULL
"1046221807","239215","Régine Cavagnoud","Q239215$2D4AD9F4-4C07-4FE9-B037-E04C1EBB54DD","","735","given name","""Q18179222""","Régine","""Q20024767""","Régine","wikibase-entityid","UPDATE","PROPERTY_VALUE","human","French alpine skier","female given name","female given name","link_change",NULL
"50315148","245000","George Minot","q245000$4CEA4A59-5121-4F9F-AF14-23B0C622AEA1","","570","date of death","""+1950-02-25 T00:00:00Z""",NULL,"""+1950-02-25T00:00:00Z""",NULL,"time","UPDATE","PROPERTY_VALUE","human","American physician (1885-1950)",NULL,NULL,"re_formatting",NULL
"1667983448","367377","Hipponax","Q367377$91D31C97-8E0B-41F0-98D3-F3F66AA0F416","","2031","work period (start)","""+540-00-00T00:00:00Z""",NULL,"""-540-00-00T00:00:00Z""",NULL,"time","UPDATE","PROPERTY_VALUE","human","ancient Greek poet",NULL,NULL,"re_formatting",NULL
"91497353","247123","Ville-Marie","label","","-1","label","""Ville-Marie, Montreal""",NULL,"""Ville-Marie""",NULL,"string","UPDATE","PROPERTY_VALUE","borough of Montreal, human settlement","borough in downtown Montreal, Quebec",NULL,NULL,"unrefinement",NULL
"1569845303","19498","Sheffield Wednesday F.C.","q19498$93119923-7335-4CA0-B2D2-E65F446B9BFD","","118","league or competition","""Q19510""","EFL Championship","""Q19565""","EFL League One","wikibase-entityid","UPDATE","PROPERTY_VALUE","association football club","association football club in Sheffield, England","division in English football league system","second tier of the football pyramid of professional football league in England","property_value_update",NULL
"1205380841","33923","Saint Peter","Q33923$7c6bd856-2a61-4029-be83-bf6e9265ff85","","569","date of birth","""+348-00-00T00:00:00Z""",NULL,"""-1-01-01T00:00:00Z""",NULL,"time","UPDATE","PROPERTY_VALUE","human","first Pope of the Catholic Church, Patriarch of Antioch, and Apostle of Jesus Christ",NULL,NULL,"property_value_update",NULL
"1525453937","116417","Sátoraljaújhely","Q116417$053f9b4e-41f9-96d5-cb3c-30c14a7221b1","","1082","population","""+13972""",NULL,"""+13554""",NULL,"quantity","UPDATE","PROPERTY_VALUE","border city, town divided by border, town in Hungary","town in Hungary",NULL,NULL,"property_value_update",NULL
"1050605026","111559","Judah Maccabee","Q111559$9fe76359-4122-cc40-c938-2f78ef2f5a8a","","119","place of burial","""Q165867""","Modiin","""Q49004108""","Modiin","wikibase-entityid","UPDATE","PROPERTY_VALUE","human","2nd century BCE Jewish priest and leader of Maccabean Revolt against the Seleucids","Archeological site in Israel","city in Israel","link_change",NULL
"1166166478","53268","Toyota","Q53268$A7DA5975-C619-44EB-BA07-0CCAAAA36F3F","","159","headquarters location","""Q201117""","Toyota","""Q22131484""","Toyotachō","wikibase-entityid","UPDATE","PROPERTY_VALUE","automobile manufacturer, brand, commercial organization, organization, public company","Japanese multinational automotive manufacturer","place located in Toyota city, Aichi prefecture, Japan","city in Aichi Prefecture, Japan","property_value_update",NULL
"3242","375","waffle","description","","-2","description","""food, typically eaten at breakfast""",NULL,"""A type of food typically eaten during breakfast.""",NULL,"string","UPDATE","PROPERTY_VALUE","battercake, dish, finger food, pastry","batter- or dough-based food cooked between two patterned, shaped plates",NULL,NULL,"refinement","battercake, finger food, pastry"
"681337785","373095","2012 European Wrestling Championships","Q373095$D73FA077-2D55-40F9-9FA8-BF25102BBDC0","","156","followed by","""Q16161815""","2013 European Greco-Roman Wrestling Championships","""Q7699714""","2013 European Wrestling Championships","wikibase-entityid","UPDATE","PROPERTY_VALUE","European Wrestling Championships, sports season","wrestling event","wrestling event",NULL,"unrefinement",NULL
"1514868997","145881","Juan Ponce Enrile","Q145881$A109805C-4C64-44B6-8C39-AF5F85518B92","","569","date of birth","""-100000-00-00T00:00:00Z""",NULL,"""+20000000-00-00T00:00:00Z""",NULL,"time","UPDATE","PROPERTY_VALUE","human","President of the Senate of the Philippines from 2008 to 2013",NULL,NULL,"property_value_update",NULL
