"anchor_revision_id","revision_id","entity_id","entity_label","value_id","property_id","change_target","property_label","old_value","old_value_label","new_value","new_value_label","datatype","new_hash","old_hash","revision_rank","timestamp","comment","label","username","user_id","action"
"78713053","78713053","2766","iPhone","label",-1,"","label","""iPhone""",NULL,"""MINH""",NULL,"string","","","0","2013-10-16 17:42:59+00","/* wbsetlabel-set:1|en */MINH","reverted_edit","","","UPDATE"
"78713053","78713835","2766","iPhone","label",-1,"","label","""MINH""",NULL,"""iPhone""",NULL,"string","","","1","2013-10-16 17:45:36+00","Reverted edits by [[Special:Contributions/207.166.7.200|207.166.7.200]] ([[User talk:207.166.7.200|talk]]) to last revision by [[User:Kky|Kky]]","","Stryn","2936","UPDATE"
"78713053","83972654","2766","iPhone","label",-1,"","label","""iPhone""",NULL,"""IPhone""",NULL,"string","","","1","2013-11-05 17:19:21+00","/* wbeditentity-update:0| */Added by [[MediaWiki:Gadget-Merge.js|merge.js]], moving from [[Q6966991]]","","Kky","4915","UPDATE"
"78713053","87382312","2766","iPhone","label",-1,"","label","""IPhone""",NULL,"""iPhone""",NULL,"string","","","1","2013-11-17 20:16:05+00","/* wbsetlabel-set:1|en */iPhone","","JoonaZZ","26624","UPDATE"
"78713053","173561757","2766","iPhone","label",-1,"","label","""iPhone""",NULL,"""iPhone Jina loves Said""",NULL,"string","","","1","2014-11-13 06:24:11+00","/* wbsetlabel-set:1|en */ iPhone Jina loves Said","","","","UPDATE"
"78713053","173629193","2766","iPhone","label",-1,"","label","""iPhone Jina loves Said""",NULL,"""iPhone""",NULL,"string","","","1","2014-11-13 12:04:23+00","Reverted edits by [[Special:Contributions/116.231.105.185|116.231.105.185]] ([[User talk:116.231.105.185|talk]]) to last revision by [[User:Krdbot|Krdbot]]","","Haplology","20423","UPDATE"
"78713053","188473903","2766","iPhone","label",-1,"","label","""iPhone""",NULL,"""my butthole""",NULL,"string","","","1","2015-01-16 20:13:42+00","/* wbsetlabel-set:1|en */ my butthole","","","","UPDATE"
"78713053","188540687","2766","iPhone","label",-1,"","label","""my butthole""",NULL,"""iPhone""",NULL,"string","","","1","2015-01-17 04:01:35+00","Reverted edits by [[Special:Contributions/64.33.177.82|64.33.177.82]] ([[User talk:64.33.177.82|talk]]) to last revision by [[User:24.224.240.181|24.224.240.181]]","","Haplology","20423","UPDATE"
"78713053","199536031","2766","iPhone","label",-1,"","label","""iPhone""",NULL,"""Laura chapero diaz es la niña mas guapa del mundo""",NULL,"string","","","1","2015-02-25 18:25:51+00","/* wbsetlabel-set:1|en */ Laura chapero diaz es la niña mas guapa del mundo","","","","UPDATE"
"78713053","199538883","2766","iPhone","label",-1,"","label","""Laura chapero diaz es la niña mas guapa del mundo""",NULL,"""iPhone""",NULL,"string","","","1","2015-02-25 18:40:37+00","Reverted edits by [[Special:Contributions/2.137.218.8|2.137.218.8]] ([[User talk:2.137.218.8|talk]]) to last revision by [[User:Juke|Juke]]","","Rippitippi","6675","UPDATE"
"78713053","285458117","2766","iPhone","label",-1,"","label","""iPhoneujwkwkaka""",NULL,"""iPhone""",NULL,"string","","","1","2015-12-24 06:06:26+00","Reverted edits by [[Special:Contributions/189.158.214.238|189.158.214.238]] ([[User talk:189.158.214.238|talk]]) to last revision by [[User:Dexbot|Dexbot]]","","Andreasmperu","91742","UPDATE"
"78713053","575458802","2766","iPhone","label",-1,"","label","""iPhone""",NULL,"""GiPhone""",NULL,"string","","","1","2017-10-11 15:33:45+00","/* wbsetlabel-set:1|en */ GiPhone","","","","UPDATE"
"78713053","575458845","2766","iPhone","label",-1,"","label","""GiPhone""",NULL,"""iPhone""",NULL,"string","","","1","2017-10-11 15:33:55+00","Bot: Auto-reverting based on [[WD:ORES]] 0.989,107.77.169.6,0.3.1","","Dexbot","24059","UPDATE"
"78713053","923054353","2766","iPhone","label",-1,"","label","""iPhone""",NULL,"""Ivan""",NULL,"string","","","1","2019-04-23 19:43:45+00","/* wbsetlabeldescriptionaliases:3|en */ Ivan, Tu mama es mi nana, Droga de Ivan","","","","UPDATE"
"78713053","923135431","2766","iPhone","label",-1,"","label","""Ivan""",NULL,"""iPhone""",NULL,"string","","","1","2019-04-23 21:59:37+00","Reverted edits by [[Special:Contributions/186.11.51.183|186.11.51.183]] ([[User talk:186.11.51.183|talk]]) to last revision by [[:User:Infovarius|Infovarius]]","","NicoScribe","2217048","UPDATE"
"78713053","955020616","2766","iPhone","label",-1,"","label","""iPhone""",NULL,"""apple""",NULL,"string","","","1","2019-06-03 18:46:02+00","/* wbsetlabel-set:1|en */ apple","","","","UPDATE"
"78713053","955020734","2766","iPhone","label",-1,"","label","""apple""",NULL,"""iPhone""",NULL,"string","","","1","2019-06-03 18:46:31+00","Reverted edits by [[Special:Contributions/86.13.166.123|86.13.166.123]] ([[User talk:86.13.166.123|talk]]) to last revision by [[:User:90.143.5.94|90.143.5.94]]","","Dimon2711","2986982","UPDATE"
"78713053","1008414454","2766","iPhone","label",-1,"","label","""iPhone""",NULL,"""samsung""",NULL,"string","","","1","2019-09-05 10:26:28+00","/* wbsetlabel-set:1|en */ samsung","","","","UPDATE"
"78713053","1008499490","2766","iPhone","label",-1,"","label","""samsung""",NULL,"""iPhone""",NULL,"string","","","1","2019-09-05 14:03:50+00","Reverted edits by [[Special:Contributions/46.226.2.45|46.226.2.45]] ([[User talk:46.226.2.45|talk]]) to last revision by [[:User:Pcm|Pcm]]","","Mike Novikoff","1395973","UPDATE"
"78713053","1016542962","2766","iPhone","label",-1,"","label","""iPhone""",NULL,"""iPhone pichula""",NULL,"string","","","1","2019-09-20 02:39:04+00","/* wbeditentity-update:0| */","","","","UPDATE"
"78713053","1016544415","2766","iPhone","label",-1,"","label","""iPhone pichula""",NULL,"""iPhone""",NULL,"string","","","1","2019-09-20 02:44:57+00","Reverted edits by [[Special:Contributions/190.22.174.53|190.22.174.53]] ([[User talk:190.22.174.53|talk]]) to last revision by [[:User:Mike Novikoff|Mike Novikoff]]","","Mike Novikoff","1395973","UPDATE"
"78713053","1051445211","2766","iPhone","label",-1,"","label","""iPhone""",NULL,"""ur mom weird""",NULL,"string","","","1","2019-11-12 18:27:04+00","/* wbsetlabel-set:1|en */ ur mom weird","","","","UPDATE"
"78713053","1051446184","2766","iPhone","label",-1,"","label","""ur mom weird""",NULL,"""iPhone""",NULL,"string","","","1","2019-11-12 18:28:24+00","Reverted edits by [[Special:Contributions/192.157.40.93|192.157.40.93]] ([[User talk:192.157.40.93|talk]]) to last revision by [[:User:Liamjamesperritt|Liamjamesperritt]]","","Shinnin","1264935","UPDATE"
"78713053","1260050274","2766","iPhone","label",-1,"","label","""iPhone""",NULL,"""iPhone No sirven para nada""",NULL,"string","","","1","2020-08-18 23:12:38+00","/* wbsetlabel-set:1|en */ iPhone No sirven para nada","","","","UPDATE"
"78713053","1261971690","2766","iPhone","label",-1,"","label","""iPhone No sirven para nada""",NULL,"""iPhone""",NULL,"string","","","1","2020-08-21 07:50:13+00","Reverted edits by [[Special:Contributions/190.204.95.134|190.204.95.134]] ([[User talk:190.204.95.134|talk]]) to last revision by [[:User:MatSuBot|MatSuBot]]","","Trade","5824","UPDATE"
"78713053","1525415905","2766","iPhone","label",-1,"","label","""iPhone""",NULL,"""urmom""",NULL,"string","","","1","2021-11-10 14:32:24+00","/* wbsetlabel-set:1|en */ urmom","","","","UPDATE"
"78713053","1525468500","2766","iPhone","label",-1,"","label","""urmom""",NULL,"""iPhone""",NULL,"string","","","1","2021-11-10 17:44:00+00","/* undo:0||1525415905|50.231.97.230 */ Undid Vandalism","","Nickpolk","5247577","UPDATE"
"78713053","1681137707","2766","iPhone","label",-1,"","label","""iPhone""",NULL,"""iPhone fjfhfnhfghfhfhf""",NULL,"string","","","1","2022-07-18 08:50:25+00","/* wbsetlabel-set:1|en */ iPhone fjfhfnhfghfhfhf","","","","UPDATE"
"78713053","1681140457","2766","iPhone","label",-1,"","label","""iPhone fjfhfnhfghfhfhf""",NULL,"""iPhone""",NULL,"string","","","1","2022-07-18 08:54:39+00","/* restore:0||1674836361|MisterSynergy */","","Dexxor","2909336","UPDATE"
"78713053","2080954675","2766","iPhone","label",-1,"","label","""iPhone""",NULL,"""itone""",NULL,"string","","","1","2024-02-18 22:21:07+00","/* wbsetlabel-set:1|en */ itone","","","","UPDATE"
"78713053","2080957748","2766","iPhone","label",-1,"","label","""itone""",NULL,"""yipeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee""",NULL,"string","","","1","2024-02-18 22:25:11+00","/* wbsetlabel-set:1|en */ yipeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee","","","","UPDATE"
"78713053","2080966516","2766","iPhone","label",-1,"","label","""yipeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee""",NULL,"""iPhone""",NULL,"string","","","1","2024-02-18 22:36:48+00","/* restore:0||2080360139|WikiBayer */ rvv","","Roshkara","5480019","UPDATE"
"78713053","2082722216","2766","iPhone","label",-1,"","label","""iPhone""",NULL,"""Billybob""",NULL,"string","","","1","2024-02-20 22:45:43+00","/* wbsetlabel-set:1|en */ Billybob","","","","UPDATE"
"78713053","2083188429","2766","iPhone","label",-1,"","label","""Billybob""",NULL,"""iPhone""",NULL,"string","","","1","2024-02-21 11:17:26+00","Reverted edits by [[Special:Contributions/61.8.16.82|61.8.16.82]] ([[User talk:61.8.16.82|talk]]) to last revision by [[:User:Baydastann|Baydastann]]","","Infovarius","8831","UPDATE"
"78713053","2087285264","2766","iPhone","label",-1,"","label","""iPhone""",NULL,"""itoneeee""",NULL,"string","","","1","2024-02-25 23:36:51+00","/* wbsetlabel-set:1|en */ itoneeee","","","","UPDATE"
"78713053","2087292110","2766","iPhone","label",-1,"","label","""itoneeee""",NULL,"""iPhone""",NULL,"string","","","1","2024-02-25 23:47:26+00","/* restore:0||2086886165|Rawodid187 */ persistent vandalism","","Roshkara","5480019","UPDATE"
"78713053","2351592247","2766","iPhone","label",-1,"","label","""iPhone""",NULL,"{}",NULL,"string","","","1","2025-05-23 15:20:06+00","/* restore:0||219887|Ayack */","","","","DELETE"
"78713053","2351593454","2766","iPhone","label",-1,"","label","{}",NULL,"""iPhone""",NULL,"string","","","1","2025-05-23 15:26:17+00","/* restore:0||2350199359|Maksdroider */ undo","","M2k~dewiki","1895734","CREATE"
"79356972","72555830","5","human","Q5$711794a4-4318-7f13-bf99-b48a96a9b33a",910,"","topic's main category","{}",NULL,"""Q9414408""","Category:Homo sapiens","wikibase-entityid","ad36f2cc46c28a8208ba69477137d2c63f89f604","","-1","2013-09-25 14:50:51+00","/* wbsetclaim-create:1||1 */[[Property:P910]]: Категория:Homo sapiens","","Infovarius","8831","CREATE"
"79356972","72555830","5","human","Q5$711794a4-4318-7f13-bf99-b48a96a9b33a",910,"rank","topic's main category","{}",NULL,"""normal""",NULL,"wikibase-entityid","a841f7fdb2d6978b5a7c866d43826b4b63d13726","","-1","2013-09-25 14:50:51+00","/* wbsetclaim-create:1||1 */[[Property:P910]]: Категория:Homo sapiens","","Infovarius","8831","CREATE"
"79356972","79356972","5","human","Q5$711794a4-4318-7f13-bf99-b48a96a9b33a",910,"","topic's main category","""Q9414408""","Category:Homo sapiens","{}",NULL,"wikibase-entityid","","ad36f2cc46c28a8208ba69477137d2c63f89f604","0","2013-10-19 09:18:08+00","/* wbremoveclaims-remove:1| */[[Property:P910]]: [[Q9414408]]","reverted_edit","Multichill","72353","DELETE"
"79356972","79356972","5","human","Q5$711794a4-4318-7f13-bf99-b48a96a9b33a",910,"rank","topic's main category","""normal""",NULL,"{}",NULL,NULL,"","a841f7fdb2d6978b5a7c866d43826b4b63d13726","0","2013-10-19 09:18:08+00","/* wbremoveclaims-remove:1| */[[Property:P910]]: [[Q9414408]]","reverted_edit","Multichill","72353","DELETE"
"79356972","81233982","5","human","Q5$711794a4-4318-7f13-bf99-b48a96a9b33a",910,"","topic's main category","{}",NULL,"""Q9414408""","Category:Homo sapiens","wikibase-entityid","ad36f2cc46c28a8208ba69477137d2c63f89f604","","1","2013-10-24 19:00:47+00","Undid revision 79356972 by [[Special:Contributions/Multichill|Multichill]] ([[User talk:Multichill|talk]])why??","","Infovarius","8831","CREATE"
"79356972","81233982","5","human","Q5$711794a4-4318-7f13-bf99-b48a96a9b33a",910,"rank","topic's main category","{}",NULL,"""normal""",NULL,"wikibase-entityid","a841f7fdb2d6978b5a7c866d43826b4b63d13726","","1","2013-10-24 19:00:47+00","Undid revision 79356972 by [[Special:Contributions/Multichill|Multichill]] ([[User talk:Multichill|talk]])why??","","Infovarius","8831","CREATE"
"79356972","240599520","5","human","Q5$711794a4-4318-7f13-bf99-b48a96a9b33a",910,"","topic's main category","""Q9414408""","Category:Homo sapiens","{}",NULL,"wikibase-entityid","","ad36f2cc46c28a8208ba69477137d2c63f89f604","1","2015-08-12 21:23:08+00","/* wbremoveclaims-remove:1| */ [[Property:P910]]: [[Q9414408]]","","","","DELETE"
"79356972","240599520","5","human","Q5$711794a4-4318-7f13-bf99-b48a96a9b33a",910,"rank","topic's main category","""normal""",NULL,"{}",NULL,NULL,"","a841f7fdb2d6978b5a7c866d43826b4b63d13726","1","2015-08-12 21:23:08+00","/* wbremoveclaims-remove:1| */ [[Property:P910]]: [[Q9414408]]","","","","DELETE"
"79356972","240600418","5","human","Q5$711794a4-4318-7f13-bf99-b48a96a9b33a",910,"","topic's main category","{}",NULL,"""Q9414408""","Category:Homo sapiens","wikibase-entityid","ad36f2cc46c28a8208ba69477137d2c63f89f604","","1","2015-08-12 21:26:51+00","Reverted edits by [[Special:Contributions/68.34.149.223|68.34.149.223]] ([[User talk:68.34.149.223|talk]]) to last revision by [[User:सरोज कुमार ढकाल|सरोज कुमार ढकाल]]","","Sjoerddebruin","197855","CREATE"
"79356972","240600418","5","human","Q5$711794a4-4318-7f13-bf99-b48a96a9b33a",910,"rank","topic's main category","{}",NULL,"""normal""",NULL,"wikibase-entityid","a841f7fdb2d6978b5a7c866d43826b4b63d13726","","1","2015-08-12 21:26:51+00","Reverted edits by [[Special:Contributions/68.34.149.223|68.34.149.223]] ([[User talk:68.34.149.223|talk]]) to last revision by [[User:सरोज कुमार ढकाल|सरोज कुमार ढकाल]]","","Sjoerddebruin","197855","CREATE"
"79356972","252240433","5","human","Q5$711794a4-4318-7f13-bf99-b48a96a9b33a",910,"rank","topic's main category","""normal""",NULL,"{}",NULL,NULL,"","a841f7fdb2d6978b5a7c866d43826b4b63d13726","1","2015-09-16 16:22:43+00","/* wbremoveclaims-remove:1| */ [[Property:P910]]: [[Q9414408]]","","Brya","208803","DELETE"
"79356972","252240433","5","human","Q5$711794a4-4318-7f13-bf99-b48a96a9b33a",910,"","topic's main category","""Q9414408""","Category:Homo sapiens","{}",NULL,"wikibase-entityid","","ad36f2cc46c28a8208ba69477137d2c63f89f604","1","2015-09-16 16:22:43+00","/* wbremoveclaims-remove:1| */ [[Property:P910]]: [[Q9414408]]","","Brya","208803","DELETE"
"82718888","103","1","Universe","label",-1,"","label","{}",NULL,"""Universe""",NULL,"string","","","-1","2012-10-29 18:18:48+00","Import","","","","CREATE"
"82718888","695458","1","Universe","label",-1,"","label","""Universe""",NULL,"""universe""",NULL,"string","","","-1","2012-11-29 21:55:33+00","/* wbsetlabel-set:1|en */ universe","","This is also Sven Manguard","7775","UPDATE"
"82718888","925069","1","Universe","label",-1,"","label","""universe""",NULL,"""Universe""",NULL,"string","","","-1","2012-12-05 09:05:30+00","/* wbsetlabel-set:1|en */ Universe","","This, that and the other","3716","UPDATE"
"82718888","8213473","1","Universe","label",-1,"","label","""Universe""",NULL,"""universe""",NULL,"string","","","-1","2013-02-28 15:43:16+00","/* wbsetlabel-set:1|en */ universe","","Soulkeeper","4368","UPDATE"
"82718888","10499806","1","Universe","label",-1,"","label","""universe""",NULL,"""Universe""",NULL,"string","","","-1","2013-03-09 13:02:04+00","Undid revision 8213473 by [[Special:Contributions/Soulkeeper|Soulkeeper]] ([[User talk:Soulkeeper|talk]]) capitalized throughout the En article","","Tamzin","72907","UPDATE"
"82718888","10696634","1","Universe","label",-1,"","label","""Universe""",NULL,"""universe""",NULL,"string","","","-1","2013-03-10 12:15:51+00","/* wbsetlabel-set:1|en */ universe","","Julian Mendez","97867","UPDATE"
"82718888","10697061","1","Universe","label",-1,"","label","""universe""",NULL,"""Universe""",NULL,"string","","","-1","2013-03-10 12:17:28+00","/* wbsetlabel-set:1|en */ Universe","","Julian Mendez","97867","UPDATE"
"82718888","34037431","1","Universe","label",-1,"","label","""Universe""",NULL,"""Universo""",NULL,"string","","","-1","2013-05-02 23:53:16+00","/* wbsetlabel-set:1|en */ Universo","","","","UPDATE"
"82718888","34168254","1","Universe","label",-1,"","label","""Universo""",NULL,"""Universe""",NULL,"string","","","-1","2013-05-03 04:09:42+00","Reverted edits by [[Special:Contributions/187.139.233.84|187.139.233.84]] ([[User talk:187.139.233.84|talk]]) to last revision by [[User:Sarilho1|Sarilho1]]","","Legoktm","10750","UPDATE"
"82718888","82718888","1","Universe","label",-1,"","label","""Universe""",NULL,"""My hairy ballsack""",NULL,"string","","","0","2013-10-30 11:23:43+00","/* wbsetlabel-set:1|en */My hairy ballsack","reverted_edit","","","UPDATE"
"82718888","82720700","1","Universe","label",-1,"","label","""My hairy ballsack""",NULL,"""Universe""",NULL,"string","","","1","2013-10-30 11:37:04+00","Reverted edits by [[Special:Contributions/86.186.51.90|86.186.51.90]] ([[User talk:86.186.51.90|talk]]) to last revision by [[User:JFG|JFG]]","","Stryn","2936","UPDATE"
"82718888","102608081","1","Universe","label",-1,"","label","""Universe""",NULL,"""universe""",NULL,"string","","","1","2014-01-16 12:58:56+00","/* wbsetlabel-set:1|en */universe","","He7d3r","5370","UPDATE"
"82718888","107355586","1","Universe","label",-1,"","label","""universe""",NULL,"{}",NULL,"string","","","1","2014-02-02 16:29:17+00","/* wbsetlabel-remove:1|en */universe","","","","DELETE"
"82718888","107360270","1","Universe","label",-1,"","label","{}",NULL,"""universe""",NULL,"string","","","1","2014-02-02 17:10:18+00","Reverted edits by [[Special:Contributions/87.109.87.237|87.109.87.237]] ([[User talk:87.109.87.237|talk]]) to last revision by [[User:202.183.200.4|202.183.200.4]]","","Izno","6810","CREATE"
"82718888","110652868","1","Universe","label",-1,"","label","""universe""",NULL,"""el mundo de teeabithia""",NULL,"string","","","1","2014-02-19 23:34:34+00","/* wbsetlabel-set:1|en */el mundo de teeabithia","","","","UPDATE"
"82718888","110669245","1","Universe","label",-1,"","label","""el mundo de teeabithia""",NULL,"""universe""",NULL,"string","","","1","2014-02-20 01:44:07+00","Reverted edits by [[Special:Contributions/201.110.113.186|201.110.113.186]] ([[User talk:201.110.113.186|talk]]) to last revision by [[User:Thomas11|Thomas11]]","","Izno","6810","UPDATE"
"82718888","152202428","1","Universe","label",-1,"","label","""universe""",NULL,"""univedfgrse""",NULL,"string","","","1","2014-08-21 15:38:37+00","/* wbeditentity-update:0| */ LabelLister V3 (beta) - label(new[no], del[eo], edit[en(+3), fr(+4), la(+3), ru(-4), pl(-4)]), desc(new[uz, hr, mk], del[pl, nb], edit[en(+7), fr(+7), la(+7), ru(-15)]), alias(en[+1/-2], fr[+1], la[+2], uz[+1], it[-1])...","","Jitrixis","5089","UPDATE"
"158279691","325050421","2","Earth","label",-1,"","label","""S""",NULL,"""Earth""",NULL,"string","","","1","2016-04-25 03:06:57+00","Restored revision 324013074 by [[Special:Contributions/Yair rand|Yair rand]]","","Runner1928","603736","UPDATE"
"82718888","152202462","1","Universe","label",-1,"","label","""univedfgrse""",NULL,"""universe""",NULL,"string","","","1","2014-08-21 15:38:50+00","Reverted edits by [[Special:Contributions/Jitrixis|Jitrixis]] ([[User talk:Jitrixis|talk]]) to last revision by [[User:George23820|George23820]]","","Jitrixis","5089","UPDATE"
"82718888","189531781","1","Universe","label",-1,"","label","""universe""",NULL,"""Universe""",NULL,"string","","","1","2015-01-21 18:30:15+00","/* wbsetlabel-set:1|en */ Universe","","Vogon101","1618304","UPDATE"
"82718888","189541670","1","Universe","label",-1,"","label","""Universe""",NULL,"""universe""",NULL,"string","","","1","2015-01-21 19:23:52+00","Restored revision 186237409 by [[Special:Contributions/Skky999|Skky999]] - lowercase labels, and universe did not start 6th millenium BCE","","Galaktos","200985","UPDATE"
"82718888","251418465","1","Universe","label",-1,"","label","""universe""",NULL,"{}",NULL,"string","","","1","2015-09-12 01:03:29+00","/* wbsetlabel-remove:1|en */ universe","","Rats121Rats","2247597","DELETE"
"82718888","251451671","1","Universe","label",-1,"","label","{}",NULL,"""Universe""",NULL,"string","","","1","2015-09-12 06:16:21+00","/* wbmergeitems-from:0||Q20966898 */ [[MediaWiki:Gadget-Merge.js|merge.js]]","","LydiaPintscher","3328","CREATE"
"82718888","251451712","1","Universe","label",-1,"","label","""Universe""",NULL,"""universe""",NULL,"string","","","1","2015-09-12 06:16:41+00","Restored revision 249158970 by [[Special:Contributions/Yair rand|Yair rand]]","","LydiaPintscher","3328","UPDATE"
"82718888","278973536","1","Universe","label",-1,"","label","""universe""",NULL,"""Universe""",NULL,"string","","","1","2015-12-03 03:39:22+00","/* wbsetlabel-set:1|en */ Universe","","JavaFXpert","1551652","UPDATE"
"82718888","279348690","1","Universe","label",-1,"","label","""Universe""",NULL,"""universe""",NULL,"string","","","1","2015-12-03 21:59:42+00","Undid revision 278973536 by [[Special:Contributions/JavaFXpert|JavaFXpert]] ([[User talk:JavaFXpert|talk]]) - no need to capitalise","","MSGJ","125187","UPDATE"
"82718888","352552677","1","Universe","label",-1,"","label","""universe""",NULL,"""Universe""",NULL,"string","","","1","2016-06-30 15:50:40+00","/* wbsetlabel-set:1|en */ Universe","","Sophivorus","19712","UPDATE"
"82718888","352617992","1","Universe","label",-1,"","label","""Universe""",NULL,"""universe""",NULL,"string","","","1","2016-06-30 20:13:12+00","/* undo:0||352552677|Felipe Schenone */ not capitalised","","MSGJ","125187","UPDATE"
"82718888","361034584","1","Universe","label",-1,"","label","""universe""",NULL,"{}",NULL,"string","","","1","2016-07-31 21:31:49+00","/* wbsetlabeldescriptionaliases:3|en */","","","","DELETE"
"82718888","361036021","1","Universe","label",-1,"","label","{}",NULL,"""universe""",NULL,"string","","","1","2016-07-31 21:39:42+00","/* undo:0||361034584|71.3.138.224 */","","Máté","1830432","CREATE"
"82718888","361036079","1","Universe","label",-1,"","label","""universe""",NULL,"{}",NULL,"string","","","1","2016-07-31 21:40:01+00","/* restore:0||361035858|71.3.138.224 */","","","","DELETE"
"82718888","361036140","1","Universe","label",-1,"","label","{}",NULL,"""universe""",NULL,"string","","","1","2016-07-31 21:40:25+00","/* restore:0||358968207|Marshallsumter */","","Máté","1830432","CREATE"
"82718888","361036431","1","Universe","label",-1,"","label","""universe""",NULL,"{}",NULL,"string","","","1","2016-07-31 21:42:24+00","/* undo:0||361036140|Máté */","","","","DELETE"
"82718888","361036624","1","Universe","label",-1,"","label","{}",NULL,"""universe""",NULL,"string","","","1","2016-07-31 21:43:32+00","Reverted edits by [[Special:Contributions/71.3.138.224|71.3.138.224]] ([[User talk:71.3.138.224|talk]]) to last revision by [[User:Máté|Máté]]","","Stryn","2936","CREATE"
"82718888","361261672","1","Universe","label",-1,"","label","""universe""",NULL,"""God""",NULL,"string","","","1","2016-08-02 14:39:04+00","/* wbsetlabel-set:1|en */ God","","Codegazija","2587150","UPDATE"
"82718888","361279269","1","Universe","label",-1,"","label","""God""",NULL,"""universe""",NULL,"string","","","1","2016-08-02 16:06:28+00","/* restore:0||361036624|Stryn */ Scrapping Codegazija edits which do not match Wikipedia.","","Danrok","124251","UPDATE"
"82718888","364223437","1","Universe","label",-1,"","label","""universe""",NULL,"{}",NULL,"string","","","1","2016-08-14 12:43:27+00","/* restore:0||361036431|71.3.138.224 */","","","","DELETE"
"82718888","364225901","1","Universe","label",-1,"","label","{}",NULL,"""universe""",NULL,"string","","","1","2016-08-14 13:02:13+00","/* restore:0||363208290|Jacob's Crackers */","","ديفيد عادل وهبة خليل 2","88422","CREATE"
"82718888","392505189","1","Universe","label",-1,"","label","""universe""",NULL,"{}",NULL,"string","","","1","2016-10-22 00:51:18+00","/* restore:0||361035634|71.3.138.224 */","","","","DELETE"
"82718888","392530756","1","Universe","label",-1,"","label","{}",NULL,"""Universe""",NULL,"string","","","1","2016-10-22 02:43:08+00","/* wbsetlabel-add:1|en */ Universe","","Jarekt","1274","CREATE"
"82718888","392929203","1","Universe","label",-1,"","label","""Universe""",NULL,"""universe""",NULL,"string","","","1","2016-10-22 20:58:40+00","/* wbsetlabel-set:1|en */ universe","","Koavf","7083","UPDATE"
"82718888","436331844","1","Universe","label",-1,"","label","""universe""",NULL,"""The Universe""",NULL,"string","","","1","2017-01-26 15:11:00+00","/* wbsetlabel-set:1|en */ The Universe","","DavRosen","251655","UPDATE"
"82718888","436332336","1","Universe","label",-1,"","label","""The Universe""",NULL,"""universe""",NULL,"string","","","1","2017-01-26 15:14:03+00","/* restore:0||436148821|Kolja21 */ undo my own edits","","DavRosen","251655","UPDATE"
"82718888","539536964","1","Universe","label",-1,"","label","""universe""",NULL,"""Universe""",NULL,"string","","","1","2017-08-17 01:33:15+00","/* wbsetlabel-set:1|en */ Universe","","Yair rand","3490","UPDATE"
"82718888","701955037","1","Universe","label",-1,"","label","""Universe""",NULL,"{}",NULL,"string","","","1","2018-06-24 17:51:14+00","/* wbmergeitems-to:0||Q53758969 */ [[MediaWiki:Gadget-Merge.js|merge.js]]","","Cookingmonster123","2974705","DELETE"
"82718888","701956137","1","Universe","label",-1,"","label","{}",NULL,"""Universe""",NULL,"string","","","1","2018-06-24 17:54:31+00","/* restore:0||701954912|Nikki */","","Nikki","201849","CREATE"
"82718888","885021524","1","Universe","label",-1,"","label","""Universe""",NULL,"""universe""",NULL,"string","","","1","2019-03-16 20:24:36+00","/* wbsetlabel-set:1|en */ universe","","Johnogwen123","3042802","UPDATE"
"82718888","886123481","1","Universe","label",-1,"","label","""universe""",NULL,"""Universe""",NULL,"string","","","1","2019-03-17 20:30:32+00","/* undo:0||885021524|Johnogwen123 */ this is about the Universe, not the class of universes","","Yair rand","3490","UPDATE"
"82718888","931887811","1","Universe","label",-1,"","label","""Universe""",NULL,"""Foo""",NULL,"string","","","1","2019-05-03 10:47:48+00","/* wbeditentity-update:0| */","","Shirayuki","2575","UPDATE"
"82718888","931889100","1","Universe","label",-1,"","label","""Foo""",NULL,"""Universe""",NULL,"string","","","1","2019-05-03 10:50:05+00","/* undo:0||931887811|Shirayuki */","","Shirayuki","2575","UPDATE"
"82718888","1158288266","1","Universe","label",-1,"","label","""Universe""",NULL,"""universe""",NULL,"string","","","1","2020-04-15 19:39:25+00","/* wbsetlabel-set:1|en */ universe","","Skiasaurus","125721","UPDATE"
"82718888","1530826301","1","Universe","label",-1,"","label","""universe""",NULL,"""Universe""",NULL,"string","","","1","2021-11-19 23:35:01+00","/* wbsetlabel-set:1|en */ Universe","","Vk1729","2880643","UPDATE"
"82718888","1556850615","1","Universe","label",-1,"","label","""Universe""",NULL,"""universe""",NULL,"string","","","1","2022-01-05 23:41:25+00","/* wbsetlabel-set:1|en */ universe","","AdamSeattle","2825800","UPDATE"
"86103888","2698","1","Universe","description",-2,"","description","{}",NULL,"""The universe is commonly defined as the totality of existence, including planets, stars, galaxies, the contents of intergalactic space, and all matter and energy.""",NULL,"string","","","-1","2012-10-30 12:46:30+00","/* wbsetdescription-set:1|en */ The universe is commonly defined as the totality of existence, including planets, stars, galaxies, the contents of intergalactic space, and all matter and energy.","","Emijrp","4147","CREATE"
